bib_id,cite_key,section,pdf_page_start,pdf_page_end,abbreviation,authors_raw,year,title,publication_or_container,urls,doi,pages,type_guess,parse_confidence,raw_reference
B0308,georgiev-1974,print,453,453,,"Georgiev, Vladimir",1974,Drei Griechische Etymologien,Philologus 118(1): 272-3.,,,272-3,journal_article,medium,"Georgiev, Vladimir. 1974. Drei Griechische Etymologien. Philologus 118(1): 272-3."
B0309,gerola-1942,print,453,453,,"Gerola, B",1942,Substrato mediterraneo e latino,Studi Etruschi 16: 345-68.,,,345-68,journal_article,medium,"Gerola, B. 1942. Substrato mediterraneo e latino. Studi Etruschi 16: 345-68."
B0310,gershevitch-1969,print,453,453,,"Gershevitch, Ilya",1969,Amber at Persepolis,Rome: Bardi.,,,,book_or_monograph,medium,"Gershevitch, Ilya. 1969. Amber at Persepolis. Rome: Bardi."
B0311,ghirotto-2013,print,453,453,,"Ghirotto, Silvia, Francesca Tassi, Erica Fumagalli, Vincenza Colonna, Anna Sandionigi, Martina Lari, Stefania Vai, Emmanuele Petiti, Giorgio Corti, Ermanno Rizzi, Gianluca De Bellis, David Caramelli, and Guido Barbujani",2013,Origins and Evolution of the Etruscans’ mtDNA,PLoS ONE 8(2): e55519.,,,,book_or_monograph,medium,"Ghirotto, Silvia, Francesca Tassi, Erica Fumagalli, Vincenza Colonna, Anna Sandionigi, Martina Lari, Stefania Vai, Emmanuele Petiti, Giorgio Corti, Ermanno Rizzi, Gianluca De Bellis, David Caramelli, and Guido Barbujani. 2013. Origins and Evolution of the Etruscans’ mtDNA. PLoS ONE 8(2): e55519."
B0312,giacomelli-1994,print,453,453,,"Giacomelli, Roberto",1994,Lingua quotidiana e gecismo nel lessico culinario latino,ACME 47(2)582: 29-49.,,,29-49,journal_article,medium,"Giacomelli, Roberto. 1994. Lingua quotidiana e gecismo nel lessico culinario latino. ACME 47(2)582: 29-49."
B0313,giardino-2005,print,453,453,,"Giardino, Claudio",2005,Metallurgy in Italy between the Late Bronze Age and the Early Iron Age: The Coming of Iron,"In Attema, Peter, Albert Nijboer, and Andrea Zifferero (eds.). Papers in Italian archaeology VI: Communities and settlements from the Neolithic to the Early Medieval period, pp. 491-505. Oxford: Archaeopress.",,,,chapter_or_edited_volume,medium,"Giardino, Claudio. 2005. Metallurgy in Italy between the Late Bronze Age and the Early Iron Age: The Coming of Iron. In Attema, Peter, Albert Nijboer, and Andrea Zifferero (eds.). Papers in Italian archaeology VI: Communities and settlements from the Neolithic to the Early Medieval period, pp. 491-505. Oxford: Archaeopress."
B0314,giari-1986,print,453,453,,"Giari, A., Ranieri Domenici, and Marta Bargagna",1986,EsD*5 gene frequency in Tuscany (Italy),Zeitschrift für Rechtsmedizin 97: 1-6.,,,1-6,journal_article,medium,"Giari, A., Ranieri Domenici, and Marta Bargagna. 1986. EsD*5 gene frequency in Tuscany (Italy). Zeitschrift für Rechtsmedizin 97: 1-6."
B0315,gil-fernandez-1959,print,453,453,,"Gil Fernández, Luis",1959,Nombres de insectos en griego antiguo,Madrid: Antonio de Nebrija.,,,,book_or_monograph,medium,"Gil Fernández, Luis. 1959. Nombres de insectos en griego antiguo. Madrid: Antonio de Nebrija."
B0316,gimbutas-1956,print,453,453,,"Gimbutas, Marija",1956,"The Prehistory of Eastern Europe, Part 1: Mesolithic, Neolithic and Copper Age Cultures in Russia and the Baltic Area","Cambridge, MA: Peabody Museum.",,,,book_or_monograph,medium,"Gimbutas, Marija. 1956. The Prehistory of Eastern Europe, Part 1: Mesolithic, Neolithic and Copper Age Cultures in Russia and the Baltic Area. Cambridge, MA: Peabody Museum."
B0317,gimbutas-1963,print,453,453,,"Gimbutas, Marija",1963,The Indo-Europeans: Archaeological Problems,American Anthropologist 65(4): 815-36.,,,815-36,journal_article,medium,"Gimbutas, Marija. 1963. The Indo-Europeans: Archaeological Problems. American Anthropologist 65(4): 815-36."
B0318,gimbutas-1965,print,453,453,,"Gimbutas, Marija",1965,Bronze Age Cultures in Central and Eastern Europe,The Hague: Mouton & Co.,,,,book_or_monograph,medium,"Gimbutas, Marija. 1965. Bronze Age Cultures in Central and Eastern Europe. The Hague: Mouton & Co."
B0319,gimbutas-1989,print,453,454,,"Gimbutas, Marija",1989,The Language of the Goddess: Unearthing the Hidden Symbols of Western Civilization,San Francisco: Harper & Row.,,,,book_or_monograph,medium,"Gimbutas, Marija. 1989. The Language of the Goddess: Unearthing the Hidden Symbols of Western Civilization. San Francisco: Harper & Row."
B0320,gliwa-2008,print,454,454,,"Gliwa, Bernd",2008,Ist Lit,túopa ‘Pappel’ wirklich ein Erbwort? Baltistica 43(2): 239-44.,,,239-44,journal_article,medium,"Gliwa, Bernd. 2008. Ist Lit. túopa ‘Pappel’ wirklich ein Erbwort? Baltistica 43(2): 239-44."
B0321,goldmann-1938,print,454,454,,"Goldmann,",1938,B,"Sez. II - Lingua, Epigrafia. Recensioni. In Recensioni e repertorio bibliografico. Studi Etruschi 12: 393-419.",,,393-419,chapter_or_edited_volume,medium,"Goldmann,. 1938. B. Sez. II - Lingua, Epigrafia. Recensioni. In Recensioni e repertorio bibliografico. Studi Etruschi 12: 393-419."
B0322,gomez-carballa-2015,print,454,454,,"Gómez-Carballa, Alberto, Jacobo Pardo-Seco, Jorge Amigo, Federico Martinón-Torres, and Antonio Salas",2015,Mitogenomes from The 1000 Genomes Project Reveal New Near Eastern Features in Present-Day Tuscans,PLoS ONE 10(3): e0119242.,,,,book_or_monograph,medium,"Gómez-Carballa, Alberto, Jacobo Pardo-Seco, Jorge Amigo, Federico Martinón-Torres, and Antonio Salas. 2015. Mitogenomes from The 1000 Genomes Project Reveal New Near Eastern Features in Present-Day Tuscans. PLoS ONE 10(3): e0119242."
B0323,gorton-2017,print,454,454,,"Gorton, Luke",2017,Revisiting Indo-European “Wine”,Journal of Indo-European Studies 45(1/2): 1-26.,,,1-26,other,medium,"Gorton, Luke. 2017. Revisiting Indo-European “Wine”. Journal of Indo-European Studies 45(1/2): 1-26."
B0324,grassmann-1863,print,454,454,,"Grassmann, Hermann",1863,Ueber die Aspiraten und ihr gleichzeitiges Vorhandensein im An- und Auslaute der Wurzeln,KZ 12(2): 81-110.,,,81-110,journal_article,medium,"Grassmann, Hermann. 1863. Ueber die Aspiraten und ihr gleichzeitiges Vorhandensein im An- und Auslaute der Wurzeln. KZ 12(2): 81-110."
B0325,gray-1906,print,454,454,,"Gray, Louis H",1906,Contributions to Old Italic Etymology,Beiträge zur Kunde der indogermanischen Sprachen 27: 297-310.,,,297-310,journal_article,medium,"Gray, Louis H. 1906. Contributions to Old Italic Etymology. Beiträge zur Kunde der indogermanischen Sprachen 27: 297-310."
B0326,green-1998,print,454,454,,"Green, Dennis Howard",1998,Language and History in the Early Germanic World,Cambridge: Cambridge University Press.,,,,book_or_monograph,medium,"Green, Dennis Howard. 1998. Language and History in the Early Germanic World. Cambridge: Cambridge University Press."
B0327,greppin-1978,print,454,454,,"Greppin, John A. C",1978,Classical and Middle Armenian Bird Names,New York: Caravan Books.,,,,book_or_monograph,medium,"Greppin, John A. C. 1978. Classical and Middle Armenian Bird Names. New York: Caravan Books."
B0328,greppin-1981,print,454,454,,"Greppin, John A. C",1981,Reduplicated Patterns in Classical Armenian,Annual of Armenian Linguistics 2: 1-14.,,,1-14,journal_article,medium,"Greppin, John A. C. 1981. Reduplicated Patterns in Classical Armenian. Annual of Armenian Linguistics 2: 1-14."
B0329,greppin-1998,print,454,454,,"Greppin, John A. C",1998,Arm,"գինի gini, Grg. ვინო ɣvino ‘wine’. Annual of Armenian Linguistics 19: 65-9.",,,65-9,journal_article,medium,"Greppin, John A. C. 1998. Arm. գինի gini, Grg. ვინო ɣvino ‘wine’. Annual of Armenian Linguistics 19: 65-9."
B0330,grugni-2018,print,454,454,,"Grugni, Viola, Alessandro Raveane, Francesca Mattioli, Vincenza Battaglia, Cinza Sala, Daniela Toniolo, Luca Ferretti, Rita Gardella, Alessandro Achilli, Anna Olivieri, Antonio Torroni, Giuseppe Passarino, and Ornella Semino",2018,Reconstructing the Genetic History of Italians: New Insights from a Male (Y-chromosome) perspective,Annals of Human Biology 45(1): 44-56.,,,44-56,journal_article,medium,"Grugni, Viola, Alessandro Raveane, Francesca Mattioli, Vincenza Battaglia, Cinza Sala, Daniela Toniolo, Luca Ferretti, Rita Gardella, Alessandro Achilli, Anna Olivieri, Antonio Torroni, Giuseppe Passarino, and Ornella Semino. 2018. Reconstructing the Genetic History of Italians: New Insights from a Male (Y-chromosome) perspective. Annals of Human Biology 45(1): 44-56."
B0331,guggenheimer-1998,print,454,454,,"Guggenheimer, Heinrich",1998,The Scholar’s Haggadah,London/Northvale: Jason Aronson Inc.,,,,book_or_monograph,medium,"Guggenheimer, Heinrich. 1998. The Scholar’s Haggadah. London/Northvale: Jason Aronson Inc."
B0332,guidi-2010,print,454,454,,"Guidi, Alessandro",2010,The Historical Development of Italian Prehistoric Archaeology: A Brief Outline,Bulletin of the History of Archaeology 20(2): 13-21.,,,13-21,journal_article,medium,"Guidi, Alessandro. 2010. The Historical Development of Italian Prehistoric Archaeology: A Brief Outline. Bulletin of the History of Archaeology 20(2): 13-21."
B0333,guntert-1914,print,454,454,,"Güntert, Hermann",1914,Über Reimwortbildungen im Arischen und Altgriechischen,Heidelberg: Carl Winter.,,,,book_or_monograph,medium,"Güntert, Hermann. 1914. Über Reimwortbildungen im Arischen und Altgriechischen. Heidelberg: Carl Winter."
B0334,guntert-1933,print,454,455,,"Güntert, Hermann",1933,Labyrinth,Eine sprachwissenschaftliche Untersuchung. Sitzungsberichte der Heidelberger Akademie der Wissenschaften. Philosophisch-historische Klasse 23: 3-49.,,,3-49,journal_article,medium,"Güntert, Hermann. 1933. Labyrinth. Eine sprachwissenschaftliche Untersuchung. Sitzungsberichte der Heidelberger Akademie der Wissenschaften. Philosophisch-historische Klasse 23: 3-49."
B0335,guntert-1934,print,455,455,,"Güntert, Hermann",1934,Der Ursprung der Germanen,Heidelberg: Carl Winters.,,,,book_or_monograph,medium,"Güntert, Hermann. 1934. Der Ursprung der Germanen. Heidelberg: Carl Winters."
B0336,gunther-2015,print,455,455,,"Günther, Torsten, Cristina Valdiosera, Helena Malmström, Irene Ureña, Ricardo Rodriguez-Varela, Óddny Osk Sverrisdóttir, Evangelia A. Daskalaki, Pontus Skoglund, Thijessen Naidoo, Emma M. Svensson, José M. Bermúdez de Castro, Eudald Carbonell, Michael Dunn, Jan Storå, Eneko Iriarte, Juan Luis Arsuaga, José-Miguel Carretero, Anders Götherström, and Mattias Jakobsson",2015,Ancient Genomes Link Early Farmers from Atapuerca in Spain to Modern-Day Basques,PNAS 112(38): 11917-22.,,,11917-22,journal_article,medium,"Günther, Torsten, Cristina Valdiosera, Helena Malmström, Irene Ureña, Ricardo Rodriguez-Varela, Óddny Osk Sverrisdóttir, Evangelia A. Daskalaki, Pontus Skoglund, Thijessen Naidoo, Emma M. Svensson, José M. Bermúdez de Castro, Eudald Carbonell, Michael Dunn, Jan Storå, Eneko Iriarte, Juan Luis Arsuaga, José-Miguel Carretero, Anders Götherström, and Mattias Jakobsson. 2015. Ancient Genomes Link Early Farmers from Atapuerca in Spain to Modern-Day Basques. PNAS 112(38): 11917-22."
B0337,gysseling-1975,print,455,455,,"Gysseling, Maurits",1975,Enkele Belgische leenwoorden in de toponymie,Naamkunde 7: 1-6.,,,1-6,journal_article,medium,"Gysseling, Maurits. 1975. Enkele Belgische leenwoorden in de toponymie. Naamkunde 7: 1-6."
B0338,haak-2005,print,455,455,,"Haak, Wolfgang, Peter Forester, Barbara Bramanti, Shuichi Matsumura, Guido Brandt, Marc Tänzer, Richard Villems, Colin Renfrew, Detlef Gronenborn, Kurt W. Alt, and Joachim Burger",2005,Ancient DNA from the First European Farmers in 7500-Year-Old Neolithic Sites,Science 310(5750): 1016-18.,,,1016-18,journal_article,medium,"Haak, Wolfgang, Peter Forester, Barbara Bramanti, Shuichi Matsumura, Guido Brandt, Marc Tänzer, Richard Villems, Colin Renfrew, Detlef Gronenborn, Kurt W. Alt, and Joachim Burger. 2005. Ancient DNA from the First European Farmers in 7500-Year-Old Neolithic Sites. Science 310(5750): 1016-18."
B0339,haak-2008,print,455,455,,"Haak, Wolfgang, Guido Brandt, Hylke N. de Jong, Christian Meyer, Robert Ganslmeier, Volker Heyd, Chris Hawkesworth, Alistair W.G. Pike, Harald Meller, and Kurt W. Alt",2008,"Ancient DNA, Strontium Isotopes, and Osteological Analyses Shed Light on Social and Kinship Organization of the Later Stone Age",PNAS 105(47): 18226-31.,,,18226-31,journal_article,medium,"Haak, Wolfgang, Guido Brandt, Hylke N. de Jong, Christian Meyer, Robert Ganslmeier, Volker Heyd, Chris Hawkesworth, Alistair W.G. Pike, Harald Meller, and Kurt W. Alt. 2008. Ancient DNA, Strontium Isotopes, and Osteological Analyses Shed Light on Social and Kinship Organization of the Later Stone Age. PNAS 105(47): 18226-31."
B0340,haak-2010,print,455,455,,"Haak, Wolfgang, Oleg Balanovsky, Juan J. Sanchez, Sergey Koshel, Valery Zaporozhchenko, Christina J. Adler, Clio S.I. Der Sarkissian, Guido Brandt, Carolin Schwarz, Nicole Nicklisch, Veit Dresely, Barbara Fritsch, Elena Balanovska, Richard Villems, Harald Meller, Kurt W. Alt, Alan Cooper, and the Genographic Consortium",2010,Ancient DNA from European Early Neolithic Farmers Reveals their Near Eastern Affinities,PLoS Biology 8(11): e1000536.,,,,book_or_monograph,medium,"Haak, Wolfgang, Oleg Balanovsky, Juan J. Sanchez, Sergey Koshel, Valery Zaporozhchenko, Christina J. Adler, Clio S.I. Der Sarkissian, Guido Brandt, Carolin Schwarz, Nicole Nicklisch, Veit Dresely, Barbara Fritsch, Elena Balanovska, Richard Villems, Harald Meller, Kurt W. Alt, Alan Cooper, and the Genographic Consortium. 2010. Ancient DNA from European Early Neolithic Farmers Reveals their Near Eastern Affinities. PLoS Biology 8(11): e1000536."
B0341,haak-2015,print,455,455,,"Haak, Wolfgang, Iosif Lazaridis, Nick Patterson, Nadin Rohland, Swapan Mallick, Bastien Llamas, Guido Brandt, Susanne Nordenfelt, Eadaoin Harney, Kristin Stewardson, Qiomei Fu, Alissa Mittnik, Eszter Bánffy, Christos Economou, Michael Francken, Susanne Friederich, Rafael Garrido Pena, Fredrik Hallgren, Valery Khartanovich, Aleksandr Khokhlov, …David Reich",2015,Massive Migration from the Steppe was a Source for Indo-European Languages in Europe,Nature 522: 207-11.,,,207-11,journal_article,medium,"Haak, Wolfgang, Iosif Lazaridis, Nick Patterson, Nadin Rohland, Swapan Mallick, Bastien Llamas, Guido Brandt, Susanne Nordenfelt, Eadaoin Harney, Kristin Stewardson, Qiomei Fu, Alissa Mittnik, Eszter Bánffy, Christos Economou, Michael Francken, Susanne Friederich, Rafael Garrido Pena, Fredrik Hallgren, Valery Khartanovich, Aleksandr Khokhlov, …David Reich. 2015. Massive Migration from the Steppe was a Source for Indo-European Languages in Europe. Nature 522: 207-11."
B0342,haas-1959,print,455,455,,"Haas, Otto",1959,Die Lehre von den indogermanischen Substraten in Griechenland,Balkansko Ezikoznanie [Linguistique Balkanique] 1: 29-56.,,,29-56,journal_article,medium,"Haas, Otto. 1959. Die Lehre von den indogermanischen Substraten in Griechenland. Balkansko Ezikoznanie [Linguistique Balkanique] 1: 29-56."
B0343,haas-1960,print,455,455,,"Haas, Otto",1960,Das Frühitalische Element: Versuch über die Sprache der ersten Indogermanen Italiens,Vienna: Notring.,,,,book_or_monograph,medium,"Haas, Otto. 1960. Das Frühitalische Element: Versuch über die Sprache der ersten Indogermanen Italiens. Vienna: Notring."
B0344,haas-1962,print,455,455,,"Haas, Otto",1962,Messapische Studien,Heidelberg: Carl Winter.,,,,book_or_monograph,medium,"Haas, Otto. 1962. Messapische Studien. Heidelberg: Carl Winter."
B0345,hamp-1957,print,455,455,,"Hamp, Eric",1957,Albanian and Messapic,"In Pulgram, Ernst (ed.). Studies Presented to Joshua Whatmough on his Sixtieth Birthday, pp. 73-89. The Hague: Mouton & Co.",,,,chapter_or_edited_volume,medium,"Hamp, Eric. 1957. Albanian and Messapic. In Pulgram, Ernst (ed.). Studies Presented to Joshua Whatmough on his Sixtieth Birthday, pp. 73-89. The Hague: Mouton & Co."
B0346,hamp-1973,print,456,456,,"Hamp, Eric",1973,Mōrum,The American Journal of Philology 94(2): 167-9.,,,167-9,journal_article,medium,"Hamp, Eric. 1973. Mōrum. The American Journal of Philology 94(2): 167-9."
B0347,hamp-1974,print,456,456,,"Hamp, Eric",1974,‘Ivy’ in Italic and Celtic,Journal of Indo-European Studies 2(1): 86-93.,,,86-93,journal_article,medium,"Hamp, Eric. 1974. ‘Ivy’ in Italic and Celtic. Journal of Indo-European Studies 2(1): 86-93."
B0348,hamp-1975,print,456,456,,"Hamp, Eric",1975,‘Cut’ and ‘Meat’ in Germanic,Acta Philologica Scandinavica 30: 49-51.,,,49-51,journal_article,medium,"Hamp, Eric. 1975. ‘Cut’ and ‘Meat’ in Germanic. Acta Philologica Scandinavica 30: 49-51."
B0349,hamp-1978,print,456,456,,"Hamp, Eric",1978,Sound change and the etymological lexicon,"In Farkas, Donka, Wesley Jacobsen, and Karol Todrys (ed.). Papers from the Parasession on the Lexicon, Chicago Linguistic Society, April 14-15, 1978, pp. 184-95. Chicago: Chicago Linguistic Society.",,,,chapter_or_edited_volume,medium,"Hamp, Eric. 1978. Sound change and the etymological lexicon. In Farkas, Donka, Wesley Jacobsen, and Karol Todrys (ed.). Papers from the Parasession on the Lexicon, Chicago Linguistic Society, April 14-15, 1978, pp. 184-95. Chicago: Chicago Linguistic Society."
B0350,hamp-1979,print,456,456,,"Hamp, Eric",1979,The North European word for ‘apple’,Zeitschrift für Celtische Philologie 37: 158-66.,,,158-66,journal_article,medium,"Hamp, Eric. 1979. The North European word for ‘apple’. Zeitschrift für Celtische Philologie 37: 158-66."
B0351,hamp-1981,print,456,456,,"Hamp, Eric",1981,Refining Indo-European Lexical Entries,KZ 95(1): 81-3.,,,81-3,journal_article,medium,"Hamp, Eric. 1981. Refining Indo-European Lexical Entries. KZ 95(1): 81-3."
B0352,hamp-1983,print,456,456,,"Hamp, Eric",1983,A revised amendment to Fortunatov’s Law,Indo-Iranian Journal 25(4): 275-6.,,,275-6,journal_article,medium,"Hamp, Eric. 1983. A revised amendment to Fortunatov’s Law. Indo-Iranian Journal 25(4): 275-6."
B0353,hamp-1984,print,456,456,,"Hamp, Eric",1984,Varia I: I,"Irish fert, fertae. Zeitschrift für celtische Philologie 40(1): 275-9.",,,275-9,journal_article,medium,"Hamp, Eric. 1984. Varia I: I. Irish fert, fertae. Zeitschrift für celtische Philologie 40(1): 275-9."
B0354,hamp-1985,print,456,456,,"Hamp, Eric",1985,"Latin callum, callis, Indic kiṇa-",KZ 98(1): 59.,,,,journal_article,medium,"Hamp, Eric. 1985. Latin callum, callis, Indic kiṇa-. KZ 98(1): 59."
B0355,hamp-1990,print,456,456,,"Hamp, Eric",1990,The Pre-Indo-European Language of Northern (Central) Europe,"In Markey, Thomas L. and John A. C. Greppin (eds.). When Worlds Collide: Indo-European and the Pre-Indo-Europeans. The Bellagio Papers, pp. 291-310. Ann Arbor: Karoma.",,,,chapter_or_edited_volume,medium,"Hamp, Eric. 1990. The Pre-Indo-European Language of Northern (Central) Europe. In Markey, Thomas L. and John A. C. Greppin (eds.). When Worlds Collide: Indo-European and the Pre-Indo-Europeans. The Bellagio Papers, pp. 291-310. Ann Arbor: Karoma."
