entry_id,pdf_page_range,markdown_start_line,section,heading,is_new,is_uncertain,ordinal_marker,primary_headword,all_star_forms_in_heading,target_headword,heading_gloss,heading_iew_refs,heading_relation_tags,body_markdown,body_char_flags
liv2add-0141,38,2598,*h₂-,"Neu: *h₂reu̯- ‘scheinen, wärmen’¹",True,False,,*h₂reu̯-,*h₂reu̯-,,"scheinen, wärmen",,new,"Präsens
?*h₂ru-i̯é- chwar. pc-ry- ‘warm werden’2

Kausativ ?*h₂rou̯-éi̯e-
chwar. pc-r’wy- ‘erwärmen’, oss. a-raw- ‘im Feuer verbrennen’2

Anm. 1 Verbal nur iran., vgl. *h₂réu̯-i- > spätved. ravi- ‘Sonne’, arm. arew ‘id.’ (s. EWAia II 440 mit Lit.); *h₂ wegen heth. haruwanae- ‘hell werden’ (vgl. PUHVEL III 204; KLOEKHORST 317-8).

Anm. 2 Vgl. CHEUNG, EDIV 192 mit Lit.",contains-combining-marks; contains-subscript-numerals
liv2add-0142,38,2611,*h₂-,*h₂seu̯s-,False,False,,*h₂seu̯s-,*h₂seu̯s-,,,,,"Zum Präsens *h₂sus-i̯é- auch bal. (+) huš- ‘austrocknen’2a

Anm. 2a CHEUNG, EDIV 174-5.",contains-combining-marks; contains-subscript-numerals
liv2add-0143,38-39,2618,*h₂-,*u̯ebʰ- → *h₂u̯ebʰh₁- ‘werfen (?); weben’1,False,False,,*u̯ebʰ-,*u̯ebʰ-; *h₂u̯ebʰh₁-,*h₂u̯ebʰh₁-,werfen (?); weben,,redirect/update,"Präsens
*h₂u̯óbʰh₁-/h₂u̯(é)bʰh₁-2
?heth. (katta) huwappi ‘wirft, schleudert (herab)’3
[?iran. *wafa-: mp. pahl. wp-, Shughni (+) wāf- ‘weben’4
[germ. *weba-: ahd. (+) weban ‘weben, flechten’
[?toch.A wpantär ‘weben’5

?*h₂ubʰ-né/n̥-h₁- ved. aubhnāt ‘webte (?)’6 ?[gr. ὑφαίνω ‘webe’7

?*h₂ubʰh₁-i̯é- aav. ufiiā ‘besinge’5

Kausativ *h₂u̯obʰh₁-éi̯e-
?sogd. (+) w’f- ‘weben’8
?germ. *wabja-: an. (+) vefja ‘umhüllen, umwickeln’9


Neubildungen:
Perfekt
ahd. (+) wab ‘webte, flocht’
toch.B wāpa ‘webte’

Anm. 1 Verbindung von heth. huwapp- ‘werfen’ und ‘weben’ nach HYLLESTED, AT Erlangen 2011, vgl. häufige ‘werfen’-Metaphorik für Begriffe der Webkunst; für anlautendes *h₂ sprächen auch finn. LW mit *k-. Wurzelauslautender Laryngal (*h₁ oder *h₂) wegen ved. -vábhi-/-vā́bhi- im Kompositum, das am besten als Wurzelnomen *-u̯ébʰH- zu deuten ist, sowie wegen iran. f < *bH (vgl. KÜMMEL demn.). Zu trennen von ?*u̯ebʰ- ‘fesseln, binden’. Falls jedoch heth. wep- (s. LIV², *u̯ep-) hierhergehören sollte, wäre nur *(h₁)u̯ebʰH- möglich.

Anm. 2 Zum Ansatz dieses Typs vgl. KÜMMEL, IEWF 139-58 mit Lit.

Anm. 3 Vgl. MELCHERT, HS 101, 1988, 233¹; FS KOŠAK 513-9, dazu auch heth. hūppa- ‘Haufen’ mit denom. hūppa-, allerdings mit anderer etymologischer Anknüpfung (zu ved. vap-, vgl. *u̯ep-). KLOEKHORST 369-71 schließt gegen MELCHERT auch heth. huwapp-/hupp- ‘sich feindlich verhalten’ (zu got. ubils ‘übel’ usw.) an und rekonstruiert *h₂u̯eph₁-.

Anm. 4 < *wafa-, thematisiert. Außer in jav. ubdaēna- ‘aus gewebtem Stoff’ hat die Wurzel iranisch immer mit *f, vgl. CHEUNG, EDIV 402. Zur iranischen Lautentwicklung *f < *ph < *bH vgl. KÜMMEL demn., Analogie nach dem VAdj. *wafta- ist keine ausreichende Erklärung, da in vergleichbaren Fällen sonst nicht f generalisiert wurde. Fraglich ist Zugehörigkeit iranischer Wörter für ‘(be)singen, sprechen’, vgl. CHEUNG, EDIV 401 und s. *u̯ep-. Hierher aber vielleicht aav. vafu- ‘Bestimmung’, wenn < ‘Text’?

Anm. 5 Formal möglich auch Präs. III, d.h. *wəpe- < *ubʰ-h₁i̯ó- (Essiv).

Anm. 6 In RV kann, während ubhnā́s wohl zu ved. ubh- ‘binden’ gehört.

Anm. 7 Herleitung aus Nasalpräsens umstritten.

Anm. 8 < *wāfaya-, könnte miran. Ersatzbildung für ein anderes Präsens sein.

Anm. 9 Semantisch abweichend, könnte auch zu *u̯ep- gehören (s. d.).",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0144,39,2660,*h₂-,*h₂u̯i̯edʰ-,False,False,,*h₂u̯i̯edʰ-,*h₂u̯i̯edʰ-,,,,,"Zum Präsens *h₂u̯idʰ-i̯é- auch jav. Konj. xniuuiθiiąn Yt. 10,113 ‘werden niederschießen’3a

Anm. 3 … beeinflußt sein.

Anm. 3a Mit unregelmäßigem θ für δ; der gleiche Stamm (oder *u̯id-a-) wohl auch in khot. bid- (zu trennen von *bʰei̯d-), mp. wih-, par. ɣuh-, pto. wəl- etc.; dagegen setzt pamir. sh. (+) wēδ- vollstufiges *u̯ai̯da-(i̯a)- voraus. Vgl. CHEUNG EDIV 410-1.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0145,39-40,2669,*h₂-,"*h₂u̯er- ‘heben, aufhängen’",False,False,,*h₂u̯er-,*h₂u̯er-,,"heben, aufhängen",,,"Zu streichen Präsens ?*h₂u̯ér-/h₂u̯r̥-

Präsens
?*h₂u̯ér-e-
alb. vjerr ‘hängt auf’5

Aorist
*h₂u̯ḗr/h₂u̯ér-s- gr. ἤειραν ‘hoben’2

Perfekt
*h₂e-h₂u̯ór/h₂u̯r̥- [gr. Plqpf. gr. hom. ἄωρτο ‘hing’3; ?*ἐώρεε ‘hing’ in Präs. ἐωρέω
‘hänge’7

Anm. 1 Zu Ansatz, Semantik und Entwicklung im Gr. vgl. nun HACKSTEIN, Sprachform 202-4 gegen TICHY, Onomatop. 364-79; LfgrE 164-5. Es ist jedenfalls (gegen FRISK I 23-4) mit nur einer gr. Sippe zu rechnen. Anm.2 Möglicherweis doch alt, dazu sekundär Passiv -ηέρϑη ‘hing; kam ins Schweben’.

Anm. 3 Mit Hyphärese aus *aeōr- < *aēor- < *awēwor- < *awāwor-, HACKSTEIN, l.c. 202 <- *āwor- mit sekundärer Übertragung der o-Stufe ins Medium. V.l. ἄορτο ist demgegenüber sekundär.

Anm. 5 Vgl. DEMIRAJ 423; SCHUMACHER/MATZINGER 1009. Dazu neu Perfekt > Aorist *(h₂)u̯ēr- > frühuralb. *u̯ār- > vor-, vgl. SCHUMACHER, FT Halle 612, 614-5.


Anm. 7 eōr- < *ēor- < *āwor-, gl. TICHY, l.c. 365-77. Neben ἐωρέω auch sekundär αἰωρέω durch Übertragung des αἰ von αἴρω, s. ibid. 377-8.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0146,40,2694,*h₂-,*h₂u̯erg-,False,False,,*h₂u̯erg-,*h₂u̯erg-,,,,,"Anm. 3 … Das ved. Verb wird von einigen auch mit av. varz- ‘machen’ verbunden (s. 2.*u̯erg̑- ),muss aber in jedem Fall auch eine Quelle mit Velar und anderer Semantik gehabt haben.",contains-combining-marks; contains-subscript-numerals
liv2add-0147,40,2699,*h₂-,*h₂u̯ers- s. *h₁u̯ers-,False,False,,*h₂u̯ers-,*h₂u̯ers-; *h₁u̯ers-,*h₁u̯ers-,,,,,contains-combining-marks; contains-subscript-numerals
liv2add-0148,40,2705,*h₃-,"Neu: ?*h₃bʰel- ‚vermehren, vergrößern‘1",True,True,,*h₃bʰel-,*h₃bʰel-,,"vermehren, vergrößern",,new; uncertain,"Präsens
?*h₃bʰél/h₃bʰl-u-
arm. y-/aṙ-awelowm ‘vermehre’

?*h₃bʰél-i̯e- gr. ὀφέλλω ‘vermehre’

Aorist
?*h₃bʰḗl/h₃bʰél-s-
gr. Opt. ὀφέλλειεν ‘würde vermehren’

Anm. 1 Verbal nur gr., vgl. nominal gr. ὄφελος ‘Nutzen, Vorteil’, arm. aweli ‘mehr’ usw., FRISK II 451-2. Zusammenhang mit *h₃bʰelh₁- unklar. Daneben existiert ein homonymes Verb ‘fegen’, wozu auch arm. awelowm.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0149,40,2720,*h₃-,"Neu: ?*h₃bʰelh₁- ‘in Schuld geraten, verpflichtet werden‘1",True,True,,*h₃bʰelh₁-,*h₃bʰelh₁-,,"in Schuld geraten, verpflichtet werden",,new; uncertain,"Aorist
*h₃bʰélh₁-/*h₃bʰl̥h₁-
[gr. ὤφελον ‘wurde schuldig, schuldete’; ὦφλον ‘wurde
verurteilt’2

Präsens
?*h₃bʰl̥-né/n-h₁- [gr. ὀφείλω, äol. ὀφέλλω ‘schulde, bin verpflichtet’3

Anm. 1 Nur gr.; das Nasalpräsens verlangt eine seṭ-Wurzel, für die außerdem das gr. Allomorph opʰlē- < *h₃bʰl̥h₁- spricht, vgl. Nomen agentis ὀφλη-τής und verbale Stämme.

Anm. 2 Thematisiert vom starken und schwachen Stamm unter semantischer Differenzierung; zu letzterem neu Präsens ὀφλισκάνω, von der alten R(z) aus Futur ὀφλήσομαι, Perfekt ὤφληκα.

Anm. 3 Setzt *opʰeln° mit analogischer R(e) ← *opʰaln° voraus, vgl. die ähnliche Entwicklung bei *gʷelh₃- (vgl. aber abweichend βάλλω, τέλλω).",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0150,40,2737,*h₃-,1.*h₃ed-,False,False,1.,*h₃ed-,*h₃ed-,,,,,"Zum Präsens auch

[ačech. jadati ‘untersuchen, erforschen’3a

Anm. 3a < *ad-a-(je-) ⇐ *ad- < *ād- < *ōd- mit WINTER-Dehnung; hierher nach DERKSEN 26.",contains-subscript-numerals
liv2add-0151,40-41,2746,*h₃-,2.*h₃ed-,False,False,2.,*h₃ed-,*h₃ed-,,,,,"Kausativ *h₃od-éi̯e-
an. (+) etia 'aufhetzen'3

Anm. 1 … Nach BEEKES 1048f. KROONEN, EDPG 39, 510 bedeutet die Wurzel primär 'beißen' bzw. 'scharf sein' und liegt auch in uridg. *h₃dónt- (sic!) 'Zahn' vor; Vereinigung mit 1. *h₃ed- ist dann semantisch leichter (VAN BEEK apud BEEKES 1048).

Anm. 3 Besser hierher und von homonymem etia (+) 'essen lassen' zu trennen, s. KROONEN, EDPG 39.",contains-combining-marks; contains-subscript-numerals
liv2add-0152,41,2757,*h₃-,*h₃ei̯t-,False,False,,*h₃ei̯t-,*h₃ei̯t-,,,,,"Zu streichen alat. oit, [n]oisi, vielmehr oites = Ptz. Präs. *oitens (s. MARTZLOFF & MACHAJDÍKOVÁ, Graeco-Latina Brunensia 25, 2020, 123-4); noisi vielmehr als Substantiv zu *nei̯d-, s. dort

Anm. 1",contains-combining-marks; contains-subscript-numerals
liv2add-0153,41,2764,*h₃-,*h₃elh₁-,False,False,,*h₃elh₁-,*h₃elh₁-,,,,,"Hierher auch die in LIV² unter *peh₃lH- ‘fallen’ genannten Verben, die sich aus Komposita von *h₃elh₁- mit *po/pe entwickelt haben (K. PRAUST, mdl./NERI, Cadere e abbattere in indoeuropeo. Sull’etimologia di tedesco fallen, latino aboleo e greco apóllymi. Innsbruck 2007)

Zum Aorist auch arm. pʽlaw ‘fiel’ (< *pʽula- < *pōlH- < *pe-h₃lh₁-) ?[lit. Präsens púolu, (pùlti) ‘fallen’ (aus Konj. Aor. *pe-h₃el-e-?)

Zum Präsens auch [arm. pʽlanim ‘falle’ (oder neu zum Aorist?) germ. *fall-a-: an. (+) falla ‘fallen’ < *fal-n° <- *pal-n° mit analog. R(z) zu *pōl-? Dazu neu Kausativ *fall-ija- ‘fällen’ usw.",contains-subscript-numerals
liv2add-0154,41,2773,*h₃-,"?2.*h₃ep- ‚wünschen, wählen‘",False,True,?2.,*h₃ep-,*h₃ep-,,"wünschen, wählen",,uncertain,"Anm. 1 … Dagegen liegt nach WEISS, Ritual 95-6 in umbr. upetu usw. ein Iterativ zu *h₁ep- ‘nehmen’ vor, das sich als Wurzel verselbständigt hat.

Anm. 2 … Bedeutung nach WEISS, l.c. eher ‘to accept/take für ritual purposes’",contains-subscript-numerals
liv2add-0155,41,2780,*h₃-,*h₃er-,False,False,,*h₃er-,*h₃er-,,,,,"Zum Aorist auch ?heth. arta ‘steht’2a

Zum Präsens *h₃r̥-néu̯/nu- auch ?sogd. arn- ‘antreiben’: opt. ’rny10a

Desiderativ *h₃ér-/h₃r̥-s- toch.B erṣäṃ, A aräṣ ‘ruft hervor, erzeugt’17
[aksl. rastǫ, (rasti) ‘wachsen’18

Anm.2a Wenn ar- < *h₃r- gilt, kann das Verb (gegen LIV²) doch hierher gehören, was semantisch günstiger ist.

Anm. 4 … Hierher nach SAMADI 229 auch chwar. wzr- ‘aufstehen’ < uz-ara-.

Anm. 10a S. BENVENISTE, Textes 245a.

Anm. 17 Falls nicht Ersatz von *h₃r̥-néu̯- bzw. *h₃i-h₃ér- durch den produktiven Faktitivtyp des Toch., vgl. HACKSTEIN, Untersuchungen 47-9.

Anm. 18 Urslav. *or̃ste-, vgl. čech. rostu, (růsti) usw., nach VILLANUEVA SVENSSON, IF 115, 2010, 204-233 (wie das balt. sta-Präsens) aus 3. Sg. Med. *h₃er-s-toi̯ (mit generalisierter Vollstufe).",contains-combining-marks; contains-subscript-numerals
liv2add-0156,41-42,2800,*h₃-,Neu: ?*h₃erbʰ- ‚die Seite wechseln‘1,True,True,,*h₃erbʰ-,*h₃erbʰ-,,die Seite wechseln,,new; uncertain,"Aorist
?*h₃örbʰ-/h₃r̥bʰ- heth. harapp- ‘sich trennen und die Seite wechseln’

Präsens
?*h₃r̥bʰ-i̯é-
heth. harappje- ‘sich trennen und die Seite wechseln’

Anm. 1 Verbal nur anat., vgl. MELCHERT, GS NEU (STBOT 52), 179-188; dazu Wörter wie lat. orbus ‘Waise’, got. arbja ‘Erbe’. Diese werden jedoch von SCHUMACHER, KPV 292-4 zu *erb-ī- in air. erbaid, -erbai ‘vertraut an, überlässt’ (sekundär schwaches Verb) gestellt, was diese Wurzel als *h₁erbʰ- festlegen würde und mit den anatolischen Verben unvereinbar ist. Zur


Semantik vgl. auch WATKINS, Dragon 4449: „transfer oneself from one sphere or physical or social appurtenance or allegiance into another.“",contains-combining-marks; contains-subscript-numerals
liv2add-0157,42-43,2815,*h₃-,"*i̯ebʰ- → *h₃i̯ebʰ-0 ‘eingehen, eindringen; begatten’¹",False,False,,*i̯ebʰ-,*i̯ebʰ-; *h₃i̯ebʰ-0,*h₃i̯ebʰ-0,"eingehen, eindringen; begatten",,redirect/update,"Präsens
?*h₃i̯ḗbʰ-/h₃i̯ébʰ-2
[ved. (RV-Kh.+) yábhati ‘begattet’³
?[sogd. y’β- ‘wandern, reisen’, chwar. y’β- ‘langsam gehen’4
toch.B Konj. yopäṃ ‘wird eintreten’, Opt. yapi⁵
[ukr. (+) jebú, (jebáty/jéty) ‘beschlafen’6

*h₃é-h₃i̯obʰ/h₃ibʰ- ?[spätved. yīyapsya- ‘?’7 [gr. οἴφω ‘beschlafe’8

Aorist
?*h₃i̯ḗbʰ/h₃i̯ébʰ-s-
toch.B yopsa, A yowäs ‘trat ein’9

Causative-iterative1 ?*h₃i̯obʰ-éi̯o- ?chwar. by’βȳ- ‘schwanger machen’10

Neubildungen:
n-Infix-Präsens
sogd. b. ’’y’np-, c. ’ymp- /ā-yamb-/ ‘täuschen,
trügen’¹¹

ske-Präsens sogd. b. ’’y’βs- ‘getäuscht werden’

R(z)-i̯e-Präsens ved. (RV-Kh.) yábhyamānā- ‘die begattet wird’¹²

Anm. 0 Für Laryngal vgl. die Reflexe des redupl. Präsens. Hierher auch luw. ipa- ‘Westen’ < *h₃i̯ebʱ-o- (?), nach JANDA, Eleusis 206 mit Lit. auch gr. ζόφος m. ‘Abenddunkel, Westen’ < *h₃i̯óbʰ-o- und ζέφυρος m. ‘westlicher Wind’ sowie heth. denom. epurae- ‘hineingehen’ ← *h₃i̯ebʰ-u̯r̥.

Anm. 1 Auch vom Untergang der Sonne, schon grundsprachlich auch euphemistisch ‘begatten’, die alte Bedeutung gegen K. T. SCHMIDT, FT Leiden 113 nicht nur tocharisch (iranisch sogar beim Verbum); CHEUNG, EDIV 213 möchte toch./iran. *i̯ebʰ- ‘(hinein)gehen’ von *h₃i̯ebʰ- ‘coire’ trennen‚ dagegen siehe MALZAHN 798. Anm.2 Die Dehnstufe in den iranischen Verben ist schwer anders ableitbar, allenfalls käme noch ein o-stufiges Präsens in Frage.

Anm. 3 Thematisiert vom schwachen Stamm *i̯ábʰ-; vgl. GOTŌ 255.

Anm. 4 Thematisiert vom starken Stamm *i̯ā́bʰ-? Semantisch auffällig, weil nicht zielorientiert.

Anm. 5 Mit o < urtoch. *æ < uridg. *ē oder *o aus der umgelauteten 1s yopu, vgl. HILMARSSON 203; HACKSTEIN, Untersuchungen 311-2; dazu Präs. /yənməsk°/ für älteres *yənma-, nach MALZAHN 797-8 vielleicht suppletiv aus einem urtoch. *wyəmna- zu einer Wurzel *wyəma-, vgl. toch.A koṃ-wmānt ‘Sonnenuntergang’. Anm.6 Wie ved. thematisiert vom schwachen Stamm.

Anm. 7 Wenn weitergebildet aus einem alten Präsens *yīyabh- mit iir. erneuerter Reduplikation.

Anm. 8 Wohl besser aus redupl. *h₃oh₃ibʰ- zu erklären (CHEUNG, EDIV 175; BEEKES, EDG 1063- 4) als mit Präverb ὀ- wie in ὀ-κέλλω usw. (so LIV² nach BRUGMANN, IF 29 [1911/12] 238¹) oder kaum zu begründendem Schwebeablaut *h₃ei̯bʰ-.

Anm. 9 Mit o < urtoch. *æ < uridg. *ē aus der umgelauteten 1s, vgl. HILMARSSON 203; HACKSTEIN, Untersuchungen 311-2.

Anm. 10 Wenn aus *upa-yābaya- und nicht identisch mit by’βȳ- ‘notwendig machen’, SAMADI 32; CHEUNG ibid.; in jedem Fall Neubildung möglich. Dazu nach CHEUNG auch bal. šāf- ‘begatten, decken’ aus älterem *fra-yāβaya-?

Anm. 11 Bedeutung nicht ‘Ehebruch treiben’, s. CHEUNG, EDIV 212 mit Lit. Vgl. GERSHEVITCH, GMS §602; oder them. Präs. mit einer nach Fällen mit altem Ablaut aN: a < *eN: *N̥ zu als R(z) interpretiertem *yab- geneuerten R(e) *yamb-. Dazu mit unklarem u auch mp. np. ǰumb- ‘sich bewegen’ (CHEUNG, EDIV 212-3)?


Anm. 12 Fientive Neubildung nach HOFFMANN, Aufs. 570-4, aber wahrscheinlicher ist wohl (trotz des möglicherweise falsch überlieferten Akzents) ein normales Passiv, s. KULIKOV 488- 493.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0158,43,2865,*h₃-,*lemH- → *h₃lemH- ‚sich mühen; brechen‘1,False,False,,*lemH-,*lemH-; *h₃lemH-,*h₃lemH-,sich mühen; brechen,,redirect/update,"Aorist
*h₃lémH-/h₃lm̥ H-
toch. B lyama, A lyäm ‘saß’2

Präsens
*h₃lm̥ H-i̯é-
air. -laimethar ‘wagt’3

Kausativ *h₃lomH-éi̯e-
[aksl. (+) lomľǫ, lomiti ‘brechen’

Neubildungen: R(e)-i̯e-Präsens
lit. lemiù, (lémti) ‘bestimmen’

Anm. 1 …; dazu nach IEW auch air. ro-laimethar ‘wagt’ (Semantik?), jedenfalls aber mir. laime ‘Axt’, s. STOKES, KZ 37 (1904) 258. Hierher nach STÜBER 1998: 135 auch gr. νωλεμές ‘unermüdlich’, wodurch *h₃l° vorausgesetzt wird. Bedeutung nach STÜBER, l.c. über ‘unterbrechen’, daraus auch ‘ruhen’.

Anm. 2 Vgl. MALZAHN 845 zur Verbindung mit gr. νωλεμές

Anm. 3 Vgl. SCHUMACHER, KPV 446-7; dazu Konj. -lamathar*, Fut, -lilmathar* und Prät. -lámair, die jeweils neugebildet sein können.",contains-greek; contains-combining-marks; contains-subscript-numerals
liv2add-0159,43,2888,*h₃-,*h₃mei̯g̑ʰ-,False,False,,*h₃mei̯g̑ʰ-,*h₃mei̯g̑ʰ-,,,,,"Zum Kausativ auch chwar. pc-myzȳ- ‘regnen lassen’8a

Anm. 8a < *pati-maizaya-, Neubildung zu pcmyz- ‘reichlich fließen’ möglich, SAMADI 142",contains-combining-marks; contains-subscript-numerals
liv2add-0160,43,2895,*h₃-,*h₃peu̯s- siehe *peu̯s-,False,False,,*h₃peu̯s-,*h₃peu̯s-; *peu̯s-,*peu̯s-,,,see,,contains-combining-marks; contains-subscript-numerals
liv2add-0161,43,2898,*h₃-,*h₃reg̑-,False,False,,*h₃reg̑-,*h₃reg̑-,,,,,"Zum Präsens urgerm. *rek-a- auch me. reken ‘rennen, stürzen‘ (zur Semantik vgl. SEEBOLD 373) und ae. Prät. tosamne ge-ræc ‘lief zusammen = gerann’, also wohl nicht mit SEEBOLD 374 und SCHUMACHER, FT Halle 61458 zu *reg̑- ‘fließen’.",contains-combining-marks; contains-subscript-numerals
liv2add-0162,43,2906,*i̯-,*i̯ebʰ- siehe *h₃i̯ebʰ-,False,False,,*i̯ebʰ-,*i̯ebʰ-; *h₃i̯ebʰ-,*h₃i̯ebʰ-,,,see,,contains-combining-marks; contains-subscript-numerals
liv2add-0163,43-44,2909,*i̯-,*i̯em-,False,False,,*i̯em-,*i̯em-,,,,,"Zum Aorist auch ?[toch.A Präsens ypa-/ya- ‘machen’4a

Zum Perfekt auch ?[toch.AB Prät., Konj. yām- ‘machen’5b

Zum Kaus.-It. auch chwar. (+) by’mȳ- ‘ein Versprechen brechen’5c

Anm. 3 … Allerdings passen alle belegten iir. Wurzelaoristformen zu einem akrodynamischen Paradigma *i̯ḗm-/i̯ém- (dagegen spricht nur die Akzentuierung von 2s Ipv. yandhí), vgl. PETERS, l.c.

Anm. 4a Nach PETERS, FS RASMUSSEN 429-35 könnte sich Konj. Aorist *yem-e/o- irregulär zunächst zu *yew-e/o- entwickelt haben, woraus dann *yewo- > *yäwæ- > ypa- bzw. *yewe- > *yē- > *yæ- > ya-.


Anm. 5b Nach PETERS, l.c. 434

Anm. 24 letztlich aus einem dehnstufigen Perfekt *(H)i̯ōm-, das zum „Narten-Aorist“ in ved. áyān, ayamur gehöre.

Anm. 5c < *apa-i̯āmai̯a-, vgl. auch š-y’mȳ- ‘Fasten brechen’ und sogd. -y’m- ‘beenden’ (wovon neu intrans. -ym-s- ‘zu Ende gehen’), vgl. SAMADI 32-3.",contains-combining-marks
liv2add-0164,44,2929,*i̯-,*i̯et-,False,False,,*i̯et-,*i̯et-,,,,,"Zum Aorist auch priti ‘wartete, empfing’2a

Zum Präsens auch sogd. (+) yt- ‘kommen’3a ?[aalb. /jet/ ‘bleibt (da)’7

Anm. 2a < *pra-it-, alter Wurzelaorist, s. SCHUMACHER/MATZINGER 979.

Anm. 3a S. BENVENISTE, Indo-Iranica 21ff., vgl. yaghn. yat-, shu. yad-, MORGENSTIERNE, EVS s.v.

Anm. 7 < voralb. *i̯et-i̯e/o-, um- oder neugebildet; daraus komponiert /pret/ ‘wartet, empfängt’, s. SCHUMACHER/MATZINGER 979.",contains-combining-marks
liv2add-0165,44,2942,*i̯-,*i̯eu̯g-,False,False,,*i̯eu̯g-,*i̯eu̯g-,,,,,"Kausativ ?*i̯ou̯g-éi̯e-
ai. ep. klass. yojayati ‘benutz, führt aus; ordnet’
chwar. ywzȳ- ‘ordnen, zurechtmachen’4a

Neubildungen
ske-Präsens
chwar. yxs- ‘in Ordnung sein’6a

Anm. 4a S. SAMADI 259

Anm. 6a < *yuxsa-, iran. Incohativbildung, SAMADI 259.",contains-combining-marks
liv2add-0166,44,2960,*k̑-,"Neu: ?*k̑at- ‚zerreißen, zerschlagen‘1",True,True,,*k̑at-,*k̑at-,,"zerreißen, zerschlagen",,new; uncertain,"Präsens ?*k̑át-e-
chwar. p-st- ‘zerreißen’2

Iterativ ?*k̑ot-éi̯o-
ved. (AV) śātaya ‘zerhaue, zerteile!’3

Anm. 1 Verbal nur iir., dazu auch ved. śátru- ‘Feind’ und an. hǫð ‘Kampf, Streit’, ahd. hadu- = gall. catu- in Namen etc.? Vgl. EWAia II 607. *a nur wegen der keltischen Belege.

Anm. 2 Viell. <*apa-sata-; vgl. SAMADI 162; dazu neu intr. pscȳ- ‘zerreißen’, ibid. 161.

Anm. 3 S. EWAia II 606 mit Lit.",contains-combining-marks
liv2add-0167,44,2975,*k̑-,Neu: ?*k̑eH-,True,True,,*k̑eH-,*k̑eH-,,,,new; uncertain,"Präsens
*k̑éH-/k̑H-
ap. θāhạy, θātiy ‘sprichst, spricht’, Ipv. +θādiy
Anm. 1 Wohl unerweiterte Basis von *k̑eHs-, nur iranisch. Der Ansatz ist erforderlich, wenn
ap. θ-a- nicht aus *θanha- zu *k̑eNs- erklärt werden kann, so nach EICHNER apud
SCHAFFNER,Sprache 48, [2010], 178+16; SCHMITT, WapK 256-8 (gegen KENT und HOFFMANN apud
GOTŌ 303721; CHEUNG, EDIV 334), vor allem wegen unterschiedlicher Semantik: θā- ‘sagen,
künden, mitteilen’ vs. θanh-/θans- ‘(aus)sagen, anordnen, anweisen’. Dennoch bleibt alb. thotë
vermutlich fern, da in dessen Paradigma wurzelauslautendes *s reflektiert ist
(SCHUMACHER/MATZINGER 7765, 1001 mit Lit.). Damit ruht der Ansatz der „unerweiterten“
Wurzel auf einer (selbst inneriranisch) sehr schmalen Grundlage.",contains-greek; contains-combining-marks
liv2add-0168,44-45,2990,*k̑-,*k̑eHs-,False,False,,*k̑eHs-,*k̑eHs-,,,,,"Aorist: alb. thashë → alb. tha ‘sagte’4


Anm. 1... Got. hazjan ‘loben, preisen’ ist nach SCHAFFNER, FS EICHNER 175-181 (mit Hinweis auf ahd. fora-haro ‘Herold’ und weitere germ. Belege) gegen LIV² vermutlich doch hier anzuschließen, in jedem Fall dürfte aber kein primäres Verb vorliegen.

Anm. 4 Wahrscheinlich direkter Fortsetzer des athematischen Wurzelaorists mit generalisierter R(z), Paradigma analogisch von anderen Wurzelaoristen beeinflusst, vgl. SCHUMACHER, IJDL 4, 2007, 239-43; in der 1s jedoch wurde *-śə vom Imperfekt gestützt, von solchen Fällen aus später Verallgemeinerung des Ausgangs -shë, ibid. 243-4. S.auch SCHUMACHER/MATZINGER 7765, 1001.

Anm. 5 Die 2s altalb. θuo/θue weist darauf hin, dass hier das Medium zugrunde liegt, s. SCHUMACHER, l.c. 233f. Die 3s Präs. thotë (statt †thoshtë < *k̑ḗHsti) muß analogisch umgebildet sein; vgl. KLINGENSCHMITT 152; MSS 40 (1981) 113; SCHUMACHER, l.c. 235f. Auch das Ipf. ageg. 1s /θošë/ (neutosk. thosha) ist wohl ererbt, s. ibid. 236-8.",contains-greek; contains-combining-marks
