entry,section,pdf_page,field,content,line_start,extracted_star_forms,flags
lysė,Lithuanian,303,IE,"Lat. lira f. 'ridge between two furrows'; OHG leisa f. 'track, trail'; MDu. lees 'id.'",9348,,
lįsti,Lithuanian,303,LITH,"ljsti 'crawl, creep, get (in, into ), taste good', 3 pres. lenda, 3 pret. lindo",9354,,
lįsti,Lithuanian,303,LATV,"list 'crawl, creep, get (in, into ), taste good, cut', lsg. pres. lienu, lsg. pret. lidu; VAR list, lsg. pres. liedu, ISg. pret. lidu; list [i2], lsg. pres. linu, lsg. pret. lidu (1sg. pres. also ližu2, liznu, liednu)",9355,,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol
lįsti,Lithuanian,303,PIE,*l( e )ndh-IE Skt. radhyatu 3sg. imper. 'let be subjected'; randhayati 'subjects',9357,*l( e,
lyti,Lithuanian,303,LITH,"lyti 'rain', 3 pres. lyja, 3 pret. lijo; VAR lyti, 3 pres. lyna, 3 pret. lijo; lyti, 3 pres. lija, 3 pret. lijo LATV lit 'flow, rain', lsg. pres. listu, liju, lsg. pret. liju",9362,,possible_ocr_digit_letter_year_or_symbol
lytus,Lithuanian,303,LITH,"lytus (OLith., dial.) m. 3 'rain'",9368,,
lytus,Lithuanian,303,LATV,lits 'rain',9369,,
liūdnas,Lithuanian,303,LITH,liudnas 4 'sad',9375,,
liūdnas,Lithuanian,303,PSL,*ludo adj. o (e) 'crazy',9377,*ludo adj. o (e,
liūdnas,Lithuanian,303,SL,"CS ludo 'foolish'; Ru. lud (Dal': arch.) 'stupid, mad, crazy'; SCr. lud 'stupid, crazy, immature', f. luda, n. ludo; Čak. lud (Vrg.) 'stupid, crazy, immature', f. ludii, n. lado; Sln. lad 'crazy', f. luda; Bulg. lud 'crazy, insane, wild'",9378,,contains_non_ascii
liūdnas,Lithuanian,303,IE,Go. liuts 'hypocritical'; Ok. lj6tr 'ugly',9380,,
liūgas,Lithuanian,304,LITH,"liugas 2 'puddle, little marsh, mud, quagmire, pool in a meadow that originates from flooding'; VAR liugnas 2 'id.'; liūgna 'puddle'; lii'igė 2 'id:; li'ignas 'quagmire'; lrigas l [1/2] 'deep spot overflown by a river, muddy branch of a river, marsh, quagmire, hole in the bottom of a river'; lriga 1 [1/2] 'deep spot overflown by a river, hole in the bottom of a river'; lūgis 'quagmire'",9388,,contains_non_ascii
liūgas,Lithuanian,304,LATV,"fuga 'aspic, pulp'; luga 'marshy deposit of a lake that is silting up'",9389,,
liūgas,Lithuanian,304,PSL,"*!Uža f. ja (a) 'puddle, pool'",9391,*!Uža f. ja (a,contains_non_ascii
liūgas,Lithuanian,304,SL,"CS luža 'marsh'; Ru. luža 'puddle, pool'; Cz. lauže 'hollow with stagnant water, puddle, pool'; OCz. luže 'puddle, pool, swamp'; Pl. luža (dial.) 'pit, hollow, puddle, pool'; Plb. layze 'swamp, puddle, pool'; SCr. lUža 'puddle, pool, mud, bog'; Sln. IUža 'puddle, pool'",9392,,contains_non_ascii
liūgas,Lithuanian,304,IE,Il. Aouyrnv 'swamp',9394,,
lizdas,Lithuanian,304,LITH,"lizdas 4 'nest'; VAR lizda (Klp.); lizas (K., dial.) 4",9400,,
lizdas,Lithuanian,304,LATV,ligzda 'nest'; VAR ligzds; lizda; lizds; lizgs,9401,,
lizdas,Lithuanian,304,BSL,*nizd6,9403,*nizd6,
lizdas,Lithuanian,304,PSL,*gnhdo n. o (b) 'nest',9404,*gnhdo n. o (b,
lizdas,Lithuanian,304,SL,"OCS gnezdo; Ru. gnezd6, Npl. gnezda; Ukr. hnizd6, Npl. hnizda; Cz. hnizdo; OCz. hniezdo; Slk. hniezdo; Pl. gniazdo; gniazdo ( dial.); Slnc. gnliyzde; SCr. gnijėzdo, Npl. gnijėzda; Čak. gnizdo (Vrg.), Npl. gnizd&; gnjizlO (Orb.), Npl. gnjizla; Kajk. gniezde (Bednja), Npl. gnjiezdo; Sln. gnęzd9; Bulg. gnezd6",9405,,contains_non_ascii
lizdas,Lithuanian,304,PIE,*ni-sd-6-m,9407,*ni-sd-6-m,
lizdas,Lithuanian,304,IE,"Skt. nic;ia- m./n. 'resting-place, abode, ( esp.) nest'; Lat. nidus m. 'nest'; OE nest n. 'nest'",9408,,broken_reconstruction_spacing
lokys,Lithuanian,305,LITH,lokys 3 'bear',9416,,
lokys,Lithuanian,305,LATV,lacis 'bear',9417,,
lokys,Lithuanian,305,OPR,clokis (EV) 'bear'; caltestisklok' [caltestis klokis] (EV) 'common bear'; Tlokunpelk top. ('bear's swamp'),9418,,
lokšnus,Lithuanian,305,LITH,lokšnus (Kos.) 4 'sensitive',9424,,contains_non_ascii
lokšnus,Lithuanian,305,BSL,*[a(s-PSL *laS'o adj. o 'greedy',9426,*[a(s-PSL *laS'o adj. o,
lokšnus,Lithuanian,305,SL,"Ru. lasyj 'greedy, eager, affectionate'; Ukr. lasyj 'greedy, eager'; Pl. lasy (obs., dial.) 'greedy, eager'",9427,,
lokšnus,Lithuanian,305,PIE,"*leh2s-n-IE Lat. lascivus 'playful, unrestrained' (*lh2s-k-); Olr. lainn 'eager' (*lh2s-n-)",9429,*leh2s-n-IE Lat. lascivus 'playful | *lh2s-k- | *lh2s-n-,fused_field_label
loma,Lithuanian,306,LITH,"loma 4 'hollow, valley, plot, lump'; VAR lomas 2 'valley, plot, strip' LATV lama [a, a2] 'hollow in a field or meadow, pool, pit, pond in the woods'; VAR lams",9436,,
loma,Lithuanian,306,BSL,"*lom(i')-PSL *Iamo m. o 'hollow, bend'",9438,*lom(i' | *Iamo m. o 'hollow,
loma,Lithuanian,306,SL,"Ru. Iam ( dial.) '(Psk.) meadow covered with small trees and bushes that is occasionally flooded, (Novg.) wasteland'; Pl. lam (obs.) 'quarry, bend'; SCr. Iam ( dial.) 'knee-joint, underground passage'; Bulg. Iam 'pit, ( dial.) quarry'",9439,,
loma,Lithuanian,306,PIE,*lom(H)-,9441,*lom(H,
l opa,Lithuanian,306,LITH,l6pa ( dial.) l [1/2] 'paw'; VAR lope 4; lapa 2,9447,,
l opa,Lithuanian,306,LATV,"lapa [a, a2] 'paw'",9448,,
l opa,Lithuanian,306,BSL,*larpar,9450,*larpar,
l opa,Lithuanian,306,PSL,*lapa f. a (a) 'paw',9451,*lapa f. a (a,
l opa,Lithuanian,306,SL,"Ru. lapa 'paw'; ORu. lapa 'paw'; Cz. tlapa 'paw'; dlapa (dial.) 'paw'; lapa (Jg.) 'snare, trap'; Slk. laba 'paw'; tlapa 'paw'; Pl. lapa 'paw'; dlapa (dial.) 'paw'; SCr. liipa (RSA: dial.) 'paw'; Sln. lapa 'snout, mouth'; lapa 'paw'; Bulg. lapa 'paw'",9452,,
l opa,Lithuanian,306,IE,Go. lofa m. 'flat of the hand'; Olc. l6fi m. 'id.',9453,,
lopas,Lithuanian,307,LITH,lopas 4 [2/ 4] 'patch'; VAR lopė,9465,,contains_non_ascii
lopas,Lithuanian,307,LATV,laps 'patch',9466,,
lopė,Lithuanian,307,LITH,lopė (DP) 1 'torch',9472,,contains_non_ascii
lopė,Lithuanian,307,LATV,lapa 'torch',9473,,
lopė,Lithuanian,307,OPR,lopis (EV) 'flame',9474,,
lopė,Lithuanian,307,PIE,"*leh2p-IE Hitt. lapp-zi ! lapp- 'glow, flash'",9476,*leh2p-IE Hitt. lapp-zi !,fused_field_label
lopeta,Lithuanian,307,LITH,"lopeta 1 [1/3•] 'spade, shovel, ( dial.) scoop, spatula, shoulder-blade'",9482,,contains_non_ascii
lopeta,Lithuanian,307,PSL,"*lopata f. a 'spade, shovel'",9484,*lopata f. a 'spade,
lopeta,Lithuanian,307,SL,"OCS lopata 'shovel, fan'; Ru. lopata; Cz. lopata; Slk. lopata; Pl. lopata; SCr. lopata; Čak. lopiita (Vrg., Orb.); Sln. lopata; Bulg. lopata",9485,,contains_non_ascii
loti,Lithuanian,307,LITH,"loti 'bark, ( dial.) ask persistently', 3 pres. loja, 3 pret. lojo",9491,,
loti,Lithuanian,307,LATV,"Iat [a, a, a2, a2] 'bark, scold, curse', 1sg. pres. laju",9492,,
loti,Lithuanian,307,BSL,*[a(-PSL *lajati v. (a) 'bark',9494,*[a(-PSL *lajati v. (a,
loti,Lithuanian,307,SL,"OCS lajati (Supr.) 'bark', 1sg. laj9; Ru. lajat' 'bark'; ORu. lajati 'bark'; Bel. lajai 'curse'; Ukr. ltijati 'curse, scold'; Cz. lati 'scold, bark'; Slk. ltif'scold'; Pl.",9495,,
luba,Lithuanian,308,LITH,"luba 2/ 4 'plank, board' (Standard Lithuanian only lubos 2/ 4 'ceiling')",9503,,
luba,Lithuanian,308,LATV,"luba 'bast, plank, shelf'",9504,,
luba,Lithuanian,308,OPR,"lubbo (EV) 'bast, plank, shelf'",9505,,
luba,Lithuanian,308,BSL,*lubum?,9507,*lubum?,
luba,Lithuanian,308,PSL,*l'bb'b m. o 'skull',9508,*l'bb'b m. o 'skull',
luba,Lithuanian,308,SL,"CS l'bb'b 'skull'; Ru. lob 'forehead, brow', Gsg. lba; Cz. lebka f.(a) 'skull'; leb (lit.) f.(i) 'skull', Gsg. l(e)bi, Gsg. lba (arch.); leb (lit.) 'skull', Gsg. l(e)bu; OCz. leb 'skull', Gsg. lba; leb f.(i) 'skull', Gsg. lbi; Slk. leb (lit., arch.) 'skull', Gsg. leba; leb ( arch., lit.) f.(i) 'skull', Gsg. lebi; Pl. leb 'head of an animal, ( coll.) head, pate', Gsg. lba; Sln. lab 'skull, forehead', Gsg. laba",9509,,
luginas,Lithuanian,308,LITH,luginas (DP) 'treacherous',9515,,
luginti,Lithuanian,308,LITH,"luginti (Bretk.) 'allure, fondle', 3 pres. lugina, 3 pret. lugino; VAR litnginti 'wave, wag, fondle, fawn, snuggle up', 3 pres. litngina, 3 pret. litngino; lufiginti 'id.', 3 pres. lufigina, 3 pret. lufigino I assume that this verb belongs to OCS l'bgati, Go. liugan 'lie' < *l( e )ugh- (→lūg6t1). Fraenkel (LEW: 390) calls the forms with -n- ""expressive''.",9521,*l( e,broken_reconstruction_spacing;contains_non_ascii;unusual_symbol_for_manual_check
lugnas,Lithuanian,308,LITH,"litgnas (Ness., dial.) 4 'flexible'",9525,,
lūgnė,Lithuanian,309,LITH,"lugnė 2 'yellow water lily'; VAR lugnė; lugnos; luknė (K., dial.) 2 'water lily'; lugnas 'id:; lugnas 2 'id.'; liugnas 2 'yellow water lily'",9533,,contains_non_ascii
lūgnė,Lithuanian,309,LATV,lukne (Sonnaxt) 'pond plant with thick and soft roots and round leaves',9534,,
lūgnė,Lithuanian,309,BSL,*luk-n-;*lug-n-?,9535,*luk-n- | *lug-n-?,
lūgnė,Lithuanian,309,PSL,*lbkno n.o 'water lily',9536,*lbkno n.o 'water lily',
lūgnė,Lithuanian,309,SL,"Bel. lokn6 ( dial.) 'yellow water lily'; Ukr. lokn6 ( dial.), lukn6 ( dial.) 'water lily, yellow water lily'; Cz. lekno (Jg.) 'water lily'; OCz. lekno 'water lily'; Slk. lekno 'water lily'; Sln. lekn9 'water lily' (in view of the e, probably a borrowing from Czech)",9537,,
lūgoti,Lithuanian,309,LITH,"lūg6ti 'request, beg', 3 pres. lūg6ja, 3 pret. lūg6jo",9543,,contains_non_ascii
lūgoti,Lithuanian,309,LATV,"lugt [u, u2] 'request, invite', isg. pres. ludzu",9544,,possible_ocr_digit_letter_year_or_symbol
lūgoti,Lithuanian,309,BSL,*[ug-PSL *li.gati v. (b ) 'lie',9546,*[ug-PSL *li.gati v. (b,
lūgoti,Lithuanian,309,SL,"OCS lbgati, isg. li.ž9; Ru. lgat', isg. lžu, 3sg. lžet; Cz. lhati 'lie'; OCz. lhati 'lie', isg. lžu; Slk. luhaf 'lie'; lhaf'deceive'; Pl. lgac 'deceive, lie', isg. lžę; SCr. lagati, isg. lažem; Sln. fagati, isg. lažem",9547,,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol
lūgoti,Lithuanian,309,PIE,*lugh-IE Go. liugan 'lie'; Olc. ljuga 'lie'; OHG liogan 'lie',9549,*lugh-IE Go. liugan 'lie',fused_field_label
luknas,Lithuanian,309,LITH,lUknas ( dial.) 4 'with horns going sideways',9555,,
luknas,Lithuanian,309,LATV,"lukns 'flexible, supple, juicy, clever'",9556,,
lūkoti,Lithuanian,310,LITH,"lūk6ti ( dial.) 'wait, await', 3 pres. lūk6ja, 3 pret. lūk6jo; VAR lūk6ti ( dial.), 3 pres. lūko, 3 pret. lūk6jo; lūkiuoti e dial.), 3 pres. lūkiuoja, 3 pret. lūkavo",9564,,contains_non_ascii
lūkoti,Lithuanian,310,LATV,"lūkilt 'look at, inspect, seek, try'; VAR lūkuat",9565,,contains_non_ascii
lankas,Lithuanian,310,LITH,limkas l [l/ 4] 'bast'; VAR limka l,9571,,
lankas,Lithuanian,310,LATV,luks 'bast',9572,,
lankas,Lithuanian,310,OPR,lunkan (EV) 'bast',9573,,
lankas,Lithuanian,310,BSL,*lunrko,9575,*lunrko,
lankas,Lithuanian,310,PSL,*lyko n. o (a) 'bast',9576,*lyko n. o (a,
lankas,Lithuanian,310,SL,Ru. lyko; Ukr. lyko; Cz. lyko; Slk. lyko; Pl. lyko; SCr. ll'ko; SCr. ll'k m.; Sln. lik9 '(bast) fibre'; Bulg. liko,9577,,
luoba,Lithuanian,310,LITH,luoba l [1/3/4] 'peel',9583,,
luoba,Lithuanian,310,LATV,"luoba 'catch, booty' ( cf. luobas laiks or luobu laiks 'die Zeit, wo sich die Rinde vom Baum ablost, wo man einen Fang machen kann')",9584,,
luobas,Lithuanian,310,LITH,luobas 3 'bast',9590,,
luobas,Lithuanian,310,LATV,"luobs 'peel' ( no tone is indicated in ME, but cf. luoba 'catch, booty', luobans 'ein Baum dessen Rinde sich leicht lost', luobt 'peel')",9591,,
luobas,Lithuanian,310,PSL,*lub'b m. o (e) 'bast',9593,*lub'b m. o (e,
luobas,Lithuanian,310,SL,"Ru. lub 'bast'; Cz. lub 'rim, hoop'; Slk. lub 'wooden rim'; Pl. lub 'bast'; SCr. lub 'bast'; Sln. lub 'bast'",9594,,
luobas,Lithuanian,310,PIE,"*loub(h)_o-IE Lat. liber m. 'bark, book'; Go. lauf n.; OHG loub n. 'foliage'",9596,*loub(h,
luomas,Lithuanian,311,LITH,"liiomas 1 'social class, ( obs.) family status, ( dial.) plot, strip'; VAR luoma ( arch., dial.) 1",9608,,
lupena,Lithuanian,311,LITH,lupena 1 [2/4] 'peel'; VAR lubena 1 [1/3b],9614,,
lupti,Lithuanian,311,LITH,"lupti 'peel, skin, bark, beat', 3 pres. lupa, 3 pret. lupo; VAR lupti, 3 pres. lupa, 3 pret. lupė",9620,,contains_non_ascii
lupti,Lithuanian,311,LATV,"lupt 'peel, skin, beat', 1sg. pres. lupju, isg. pret. lupu",9621,,possible_ocr_digit_letter_year_or_symbol
lūšis,Lithuanian,311,LITH,lušis f.(i) 1 'lynx'; VAR lušis m.(i) 1; lūšys 4; lušė (Jušk.) 1; lŲnšis (Žem.) f.(i) i,9627,,contains_non_ascii
lūšis,Lithuanian,311,LATV,"lūsis [ū, u2] 'lynx'; VAR lūsa",9628,,contains_non_ascii
lūšis,Lithuanian,311,OPR,luysis (EV) 'lynx',9629,,
lūšis,Lithuanian,311,IE,"Gk. \uy҂ m. 'lynx'; OHG luhs m. 'lynx'; OE lox 'id:; Olr. lug m. 'warrior, hero, fighter' (the original meaning may have been 'lynx', cf. gae fata suanemnaib loga 'made of hair of lynx', TBC 2738.5313)",9631,,contains_cyrillic;contains_non_ascii
lūžti,Lithuanian,311,LITH,"lužti 'break (intr.)', 3 pres. lužta, 3 pret. 1užo",9637,,contains_non_ascii
lūžti,Lithuanian,311,LATV,"1uzt 'break (intr.)', 1sg. pres. lustu, 1sg. pret. luzu",9638,,
magėti,Lithuanian,311,LITH,"mageti 'please, interest', 3 pres. maga, 3 pret. magejo (usually in impersonal constructions)",9646,,
magėti,Lithuanian,311,OPR,"massi 3 pres. 'is able, are able'",9647,,
magėti,Lithuanian,312,BSL,*mag-PSL *magti v. (b) 'be able',9651,*mag-PSL *magti v. (b,fused_field_label
magėti,Lithuanian,312,SL,"OCS mašti, 1sg. mag9, 3sg. mažet'b; Ru. mač', 1sg. magu, 3sg. m6žet; Cz. maci, 1sg. mahu, 3sg. muže; Slk. mocf, 1sg. možem; Pl. m6c, 1sg. magę, 3sg. maže; SCr. moCi, 1sg. magu, 3sg. mOže; Čak. moCi (Vrg.), 1sg. mogu, 3sg. može; Sln. m6či 'be able, must: 1sg. mprem, 1sg. m6rem; Bulg. m6ga 'be able, be allowed'",9652,,contains_non_ascii
magėti,Lithuanian,312,PIE,"*mag""-IE Skt. magha- m. 'power, wealth, gift'; Go. mag 3sg. 'has power, is able'; Ok. mega 'be able', 3sg. ma; OHG magan, mugan 'be able'",9654,"*mag""-IE Skt. magha- m.",broken_reconstruction_spacing
maigyti,Lithuanian,312,LITH,"maigyti [ai, ai] 'mash, crush, beat, trarnple', 3 pres. maigo, 3 pret. maigė LATV maidzit 'press repeatedly, knead', 1sg. pres. maigu, 1sg. pret. maidziju; VAR maidzit, 1sg. pres. maidzu, 1sg. pret. maidziju",9661,,contains_non_ascii
mainas,Lithuanian,312,LITH,"mainas 4 'exchange, ( dial.) change'; VAR maina 4 'exchange, change, trade'",9667,,
mainas,Lithuanian,312,LATV,"mafi;ia [ai, ai, ai2] 'exchange'; VAR maina [ai, ai]; mains; maii;ius (Ulm.)",9668,,
mainas,Lithuanian,312,BSL,*maina?,9669,*maina?,
mainas,Lithuanian,312,PSL,"*mena f. a 'change, exchange'",9670,*mena f. a 'change,
mainas,Lithuanian,312,SL,"OCS mena (Supr.) 'exchange'; Ru. mena 'exchange' (AP b/c in Old Russian); Cz. mena 'exchange, change'; Pl. miana 'change'; SCr. mijėna 'exchange, change, new moon, metarnorphosis'; Čak. mina (Vrg.) 'phase of the moon'; Sln. męna 'exchange, change, phase of the moon'",9671,,contains_non_ascii
mainas,Lithuanian,312,PIE,*moi-n-eh2,9672,*moi-n-eh2,broken_reconstruction_spacing
mainas,Lithuanian,312,IE,"Skt. mena- 'concubine'; OHG mein 'false, deceitful'",9673,,
mainyti,Lithuanian,313,LITH,"mainyti 'exchange', 3 pres. maino, 3 pret. mainė",9683,,contains_non_ascii
mainyti,Lithuanian,313,LATV,"mainit [ai, ai, ai2, ai2] 'exchange', lsg. pres. mainu, lsg. pret. mainiju; VAR mainuot; mainu6t",9684,,possible_ocr_digit_letter_year_or_symbol
mainyti,Lithuanian,313,BSL,"*moin-ei/i-PSL *mėniti v. 'change, exchange'",9686,*moin-ei/i-PSL *mėniti v. 'change,contains_non_ascii
mainyti,Lithuanian,313,SL,"OCS mėnit'b (Supr.) 'changes'; Ru. meni t' ( dial.); Cz. mėniti; Slk. menif sa; Pl. mienic się 'change colour'; SCr. mijeniti 'change'; Sln. męniti, lsg. menim; Bulg. menja",9687,,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol
maišas,Lithuanian,313,LITH,"maišas 4 'bag, sack'; VAR maiša (K.) l 'knitted bag, large sack'; maišė l 'id:",9693,,contains_non_ascii
maišas,Lithuanian,313,LATV,"maiss [ai, ai2] 'bag'",9694,,
maišas,Lithuanian,313,OPR,moasis (EV) 'bellows',9695,,
maišas,Lithuanian,313,BSL,*moi?OS,9697,*moi?OS,
maišas,Lithuanian,313,PSL,*mtx'b m. o (e) 'bag (made from skin)',9698,*mtx'b m. o (e,
maišas,Lithuanian,313,SL,"OCS mėX'b 'wine-skin'; Ru. mex 'fur, (dial.) bag', Gsg. mexa, Npl. mexa (the plural noun mexi means 'fur bag, wine-skin'); meš6k 'bag', Gsg. meška; Cz. mėch 'bag, net'; mišek 'purse, small bag', Gsg. meška; Slk. mech 'bag'; Pl. miech 'bag, bellows'; Slnc. mjiex 'bag, bellows'; USrb. mėch 'bag, bellows'; SCr. mi'jeh 'bellows, wine-skin', Gsg. mi'jeha; Čak. mih (Vrg.) 'bellows, wineskin', Gsg. miha; Sln. męh 'fur, wine-skin, bellows, leather bag', Gsg. męha, męhtl; Bulg. mjax 'bellows, bag made from skin'; mex 'bellows, bag made from skin'",9699,,contains_non_ascii
maišas,Lithuanian,313,PIE,*mois6-IE Skt. me?a- m. 'ram'; Olc. meiss m. 'basket'; OHG meisa m. 'pannier',9701,*mois6-IE Skt. me?a- m.,broken_reconstruction_spacing;fused_field_label
maišyti,Lithuanian,314,LITH,"maišyti 'mix', 3 pres. maišo, 3 pret. maišė",9711,,contains_non_ascii
maišyti,Lithuanian,314,LATV,"maisit [ai, ai, ai2] 'mix', 1sg. pres. maisu, 1sg. pret. maisfju",9712,,
maišyti,Lithuanian,314,BSL,"*mois-ei/i-PSL *mJsiti v. (b) 'mix, knead'",9714,*mois-ei/i-PSL *mJsiti v. (b,
maišyti,Lithuanian,314,SL,"OCS mėsiti 'mix'; Ru. mesit' 'knead', 1sg. mešu, 3sg. mesit; Cz. misiti 'mix, confuse'; Slk. miesif 'knead'; Pl. miesic 'knead'; SCr. mijėsiti 'knead'; Sln. męsiti 'knead'",9715,,contains_non_ascii
maišyti,Lithuanian,314,PIE,*moik-IE Skt. mi5rayati 'mix' (of denominative origin); Gk. µlcryw 'mix'; Lat. miscėre 'mix' (all *mik-),9716,*moik-IE Skt. mi5rayati 'mix' | *mik-,contains_non_ascii;fused_field_label;mojibake_candidate
maita,Lithuanian,314,LITH,"maita 4 [1/4] 'carrion, carcass'",9722,,
maita,Lithuanian,314,LATV,"maita 'carrion, carcass'; VAR maite2",9723,,
maitinti,Lithuanian,314,LITH,"maitinti 'feed, nourish, (SD, Ness., dial.) wear out, torment', 3 pres. maitina, 3 pret. maitino",9729,,
maitinti,Lithuanian,314,OPR,"ismaitinton Asg. m., ismaitint ptc. pf. pass. NAsg. n. 'lost'",9730,,
maitoti,Lithuanian,314,LITH,"maitoti [ai, ai] 'wear out, torment, spoil, defile', 3 pres. maitoja, 3 pret. maitojo",9736,,
maitoti,Lithuanian,314,LATV,"maitat [ai, ai, ai2] 'spoil, destroy, kili, blot out (light)', 1sg. pres. maitiiju",9737,,
maitoti,Lithuanian,314,OPR,"pomaitat 'feed'; maitatunsin 'feed oneself'; maita 'feeds'; maitasnan Asg., Isg. 'nourishment'",9738,,possible_ocr_digit_letter_year_or_symbol
makas,Lithuanian,315,LITH,"makas 4 (2/4] '(coll.) purse, pouch, (dial.) scrotum'; VAR maka 4; miikis 2, makis 2",9748,,
makas,Lithuanian,315,LATV,maks 'purse',9749,,
makas,Lithuanian,315,OPR,dantimax (EV) 'gums',9750,,
makas,Lithuanian,315,IE,Ok. magi m. 'stomach'; OHG mago m. 'id.',9752,,
makna,Lithuanian,315,LITH,"makna 4 'marshy spot, quagmire'; VAR makonė (Ness„ dial.) 2 'mud'; makošė (dial.) 2 'id.'; mekenė (Ut.) 'quagmire'",9760,,contains_non_ascii
makna,Lithuanian,315,LATV,"makt;ia 'marsh, marshy spot'",9761,,
makna,Lithuanian,315,BSL,"*mok-PSL *mokib adj. o (b?) 'wet, damp'",9763,*mok-PSL *mokib adj. o,fused_field_label
makna,Lithuanian,315,SL,"OCS mokib (Supr.); Ru. m6kryj; mokr, f. mokra, n. m6kro (AP (b) in Old Russian); Cz. mokrf; Slk. mokrf; Pl. mokry; SCr. mokar, f. mokra; mokar, f. mokra; Čak. mokar (Vrg.), f. mokra, n. mokro; Sln. m(ibr, f. m6kra; Bulg. m6kar",9764,,contains_non_ascii
makna,Lithuanian,315,IE,Arm. mor'mud',9766,,
makšna,Lithuanian,315,LITH,"makšna (Zem.) 2/4 'purse, sheath'; VAR mašna (OLith„ dial.) 4 'purse, pouch, scrotum, wasps' nest'",9772,,contains_non_ascii
makšna,Lithuanian,315,BSL,*mokǷ(i)na(,9774,*mokǷ(i,contains_non_ascii
makšna,Lithuanian,315,PSL,"*mošbna f. a 'small bag, purse'",9775,*mošbna f. a 'small,contains_non_ascii
makšna,Lithuanian,315,SL,"OCS mošbna 'bag, pouch, purse'; Ru. mošna 'pouch, purse'; Cz. mošna 'purse'; Slk. mošna 'pocket'; Pl. moszna 'purse, pocket, scrotum'; SCr. mošnja 'purse, scrotum'; Sln. m6šnja 'purse, scrotum'",9776,,contains_non_ascii
makšna,Lithuanian,315,IE,W megin f. 'bellows',9778,,
makšna,Lithuanian,316,LITH,"makštis f.(i) 4 'case, sheath, vagina'",9788,,contains_non_ascii
makšna,Lithuanian,316,LATV,"maksts f.(i) 'sheath, vagina, pouch'; VAR maksts m.( o) 'sheath'; makste 'id:",9789,,
malda,Lithuanian,316,LITH,malda 4 'prayer',9795,,
malda,Lithuanian,316,OPR,maddla 'prayer',9796,,
malda,Lithuanian,316,BSL,*moldla?,9797,*moldla?,
malda,Lithuanian,316,PSL,*moldla f. a 'idol',9798,*moldla f. a 'idol',
malda,Lithuanian,316,SL,"Cz. modla 'idol'; modla (Kott) 'sculpture, statue, temple'; OCz. modla 'idol'; Slk. modla 'idol'; Pl. modla 'sacrifice ( obs.), prayer, idol'",9799,,
maldyti,Lithuanian,316,LITH,"maldyti 'implore', 3 pres. maldo, 3 pret. maldė",9805,,contains_non_ascii
maldyti,Lithuanian,316,BSL,*mold-PSL *modliti v. (b) 'pray',9806,*mold-PSL *modliti v. (b,fused_field_label
maldyti,Lithuanian,316,SL,"OCS moliti 'ask, pray', isg. molj9; Ru. molit' 'pray, beseech', isg. molju, 3sg. m6lit; Cz. modliti se 'pray'; Slk. modlif sa 'pray'; Pl. modlic 'pray'; SCr. moliti 'pray, ask', isg. molim; Čak. moll'ti (Vrg.) 'pray, ask', 2sg. moliš; Sln. modliti (OSln., dial.) 'pray'; m6liti 'pray (for), wish', isg. m(ilim",9808,,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol
maldyti,Lithuanian,316,PIE,"*moldh-IE Hitt. maldi l mald- 'recite, make a vow'; OS meldon 'report, tell'",9810,*moldh-IE Hitt. maldi l,fused_field_label
malti,Lithuanian,316,LITH,"malti 'grind, mill', 3 pres. mala, 3 pret. miilė",9818,,contains_non_ascii
malti,Lithuanian,316,LATV,"malt [aŽ, al2] 'grind, mill', isg. pres. ma/u, isg. pret. malu",9819,,contains_non_ascii;possible_ocr_digit_letter_year_or_symbol
malti,Lithuanian,316,BSL,"*melf-; *molr-PSL *melti v. (b) 'grind, mill'",9820,*melf- | *molr-PSL *melti v. (b,fused_field_label
malti,Lithuanian,317,SL,"OCS mleti, 1sg. meij9; Ru. mol6t', 1sg. melju, 3sg. meljet; Cz. mliti; Slk. mlief; Pl. mlei, 1sg. mielę; Slnc. mli:ięc; USrb. mlec; SCr. mljeti, 1sg. meljem; Čak. mll'ti (Vrg.), 2sg. mefeš; Sln. mlęti, 1sg. męljem; Bulg. melja",9824,,contains_non_ascii
malti,Lithuanian,317,PIE,"*melH-IE Skt. mp:uiti, mp:1ati 'crush, grind'; Hitt. malla-i l malla- 'mill, grind'; Lat. molere 'grind, mill'; Olr. meilid 'grind'; Go. malan 'grind'; OHG malan 'grind, mill'; Arm. malem 'crush'",9825,*melH-IE Skt. mp,fused_field_label
malūnas,Lithuanian,317,LITH,malunas 2 [2/4] 'mill',9833,,
malūnas,Lithuanian,317,OPR,malunis (EV) 'mill'; malunakelan (EV) 'mill wheel'; malunastabis (EV) 'millstone',9834,,
