example_id,pdf_page,split_file,heading,text
5.31a,528,06-chapter-5-phonology.md,"5.7 Expressive Phonology For the most part, linguists tend to view sounds as just the incidental","(5.31a), various widespread diminutive formations (5.31b), interjections (5.31c),\ncalls to animals (5.31d), onomatopoeia and derivative formations (5.31e), ideo-\nphonic adverbial expressions (5.31f), conventionalized forms used by adults to and\naround children (5.31g), and a wide range of words that are colorful, playful,\nexpressive, and in general somewhat slangy, ones that in short lend color to\nlanguage in ways that go beyond simple conveyance of some denotational sense\n(5.31h); given the extensiveness of voiceless τσ in these classes, that sound is the\nfocus here, but relevant cases with voiced τζ are mentioned where appropriate\n(relevant elements in these forms are highlighted in bold:\n(5.31)      a. sound symbols, e.g.: τσι- ‘small, narrow, thin,’ as in τσιτώνω ‘stretch,’ τσίχλα\n‘thin woman,’ τσίρος ‘thin person,’ τσίτα-τσίτα ‘just, barely (said of a narrow\nsqueeze or a tight fit)’;204 τσV- ‘sting, tease, bite, burn,’ as in τσούζω ‘sting,’\nτσουκνίδα ‘nettle,’ τσιμπούρι/τσιμμούρι ‘tick’ (“small stinging insect”), τσιβίκι\n‘tick,’ τσιμπώ ‘pinch,’ τσατίζω ‘I tease,’ τσιτσιρίζω ‘sizzle, torment slowly,’\nτσουρουφλίζω ‘singe,’ τσίκνα ‘smell of meat or hair burning’"
5.32,530,06-chapter-5-phonology.md,"5.7 Expressive Phonology For the most part, linguists tend to view sounds as just the incidental","(5.32)      a. (-)τσ- in words for various deformities: τσευδός ‘lisping; stammering,’ τσάτρα\nπάτρα ‘stumblingly (especially of speech)’ (see §4.3.7.3), κουτσός ‘lame,’\nκατσίδα ‘balding, scurvied head,’ κατσο- ‘wrinkledy-,’ τσιμπλιάρης ‘bleary-\neyed’\nb. #τσ in words for character flaws or negative traits: τσαπατσούλης ‘slovenly,’\nτσουλής ‘untidy person,’ τσούλα ‘loose-living or low-class woman; slut’\nc. (-)τσ- in certain ethnic labels: τσιγγάνος (also αθίγγανος, κατσίβελος) ‘Rom’, cf.\nτσιγγούνης ‘miserly;210 τσιφούτης ‘skinflint’ (originally from Trk Çıfut ‘Jew’)211"
5.33,531,06-chapter-5-phonology.md,"5.7 Expressive Phonology For the most part, linguists tend to view sounds as just the incidental","(5.33)          xhagajdur ‘cocky braggard who goes around looking for a fight: bully’\nxhahil ‘(person) who is ignorant, backward, uncultured and thickheaded’\nxhambaz ‘swindler, con-artist’\nxhaxhi ‘[children’s usage] term of affectionate respect for a man’\nxhingërrima ‘baubles, trifles, trivia’\nxhingla-mingla ‘trifles, trivia; small ornaments, baubles’\nxhixhëlloj ‘glitter, glisten’\nxhuxh ‘dwarf’\nxhuxhmaxhuxh ‘very short old man [in folklore] with a long beard who lives\nunderground; dwarf’"
5.34,531,06-chapter-5-phonology.md,"5.7 Expressive Phonology For the most part, linguists tend to view sounds as just the incidental","(5.34)          xanxar ‘(person/animal) with bad habits; mischievous/naughty person’\nxarbaxul ‘shabbily dressed and dirty person; ragamuffin’214\nxexerica ‘claptrap, nonsense’\nxixëlloj ‘sparkle, twinkle’"
5.34,533,06-chapter-5-phonology.md,"5.7 Expressive Phonology For the most part, linguists tend to view sounds as just the incidental","(5.34)) respectively, most likely as borrowings from Trk çapaçul ‘untidy, slovenly,\nand Greek has τσατίζω (in (5.31a)) from Trk çatışmak ‘to quarrel,’ and there are\nothers as well. Especially when Turkish words are involved, one has to reckon with\na lower stylistic status for the words, as noted by Kazazis 1972 in his discussion of\nthe status of Turkisms in the Balkans in general (and see §4.4). Since lower stylistic\nstatus for a word generally means it has a greater degree of colloquialness and is\nmore conversational and informal in nature, and since colloquial language tends to\nbe more expressive and more colorful, less purely denotational and more nuanced\nwith connotation, these borrowings would naturally have fit into the system marked\nfor expressiveness. The sounds contained in such words would thus be prime\ncandidates for taking on an expressive function in and of themselves."
6.1,548,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.1 Accusative as the Casus Generalis after Prepositions,"(6.1)       a. μέσα ἀπὸ τοὺς ἵππους\nwithin from the.acc.pl horse.acc.pl\n‘(They took his body) (out) from among                    (Troy (thirteenth/fourteenth cen-\nthe horses’                                               tury), 5070)\nb. μαζί       με     τ’ ἄρματα σας\ntogether with the.acc.pl chariot.acc.pl your\n‘(I want your horses) together with your chariots’                  (Achilleid O (sixteenth\ncentury), 163)"
6.2,549,07-chapter-6-morphology-and-morphosyntax.md,"6.1.1.1.2 Preposition for DO In both Balkan Romance and in some Macedonian dialects, the morphosyntax of marking a direct object is or can be achieved by the use of an ostensible",(6.2)        a. L-              am            rugat pe tata\nhim.acc.wk have.1sg           asked dom father.def.acc\n‘I have asked father’\nb. Te              ajut         pe     tine\nyou.acc.wk help.1sg          dom you.acc\n‘I help you’\nc. Îl              caută         pe    profesor\nhim.acc.wk search.3sg dom teacher.acc\n‘He is looking for the teacher’
6.3,550,07-chapter-6-morphology-and-morphosyntax.md,"6.1.1.1.2 Preposition for DO In both Balkan Romance and in some Macedonian dialects, the morphosyntax of marking a direct object is or can be achieved by the use of an ostensible","(6.3)       Caută          menajeră\nsearch.3sg     housekeeper.acc\n‘He is looking for a housekeeper’ (i.e., ‘any housekeeper’ not a specific one)"
6.4,551,07-chapter-6-morphology-and-morphosyntax.md,"6.1.1.1.2 Preposition for DO In both Balkan Romance and in some Macedonian dialects, the morphosyntax of marking a direct object is or can be achieved by the use of an ostensible",(6.4)        a. Go              vidov     na    Petreto           (Koneski et al. 1968)\nhim.wk.acc saw.1sg dom Petre.def\n‘I saw Petre’\nb. Jas gu             vidu      na    deteto         (Bužarovska 2001)\nI      him.acc     saw.1sg dom child.def\n‘I saw the child’\nc. jisk-at    da a-sfalj-at             na   moma-ta\nwant-3pl dms her.acc-descend-3pl dom girl-def\n‘They want to make the girl come down’            (Adamou 2010a)
6.5,551,07-chapter-6-morphology-and-morphosyntax.md,"6.1.1.1.2 Preposition for DO In both Balkan Romance and in some Macedonian dialects, the morphosyntax of marking a direct object is or can be achieved by the use of an ostensible","(6.5)        a. U           vãdzuj     pi    Toma kum ini                            dupã mini.\nhim.wκ.acc saw.1sg dom Toma as come.3sg                              after me\n‘I saw Toma as he was coming after me’\nb. nu-lu                kunusk’u prə      elin’opulu,                 prə      fič’orlu\nneg-him.wk.acc know.1sg dom Greek.child                            dom      boy\n‘I do not know him, the Greek child, the boy’"
6.6,552,07-chapter-6-morphology-and-morphosyntax.md,"6.1.1.1.2 Preposition for DO In both Balkan Romance and in some Macedonian dialects, the morphosyntax of marking a direct object is or can be achieved by the use of an ostensible",(6.6)       a. ¿krees       tú   ke io kero           a    padre manko bien? ... yo amo\nbelieve.2sg you that I love.1sg dom father enough well                I love.1sg\nmuncho       a    padre\nmuch         dom father\n‘Do you believe that I love father well enough? ...I love father greatly.’\nb. no    tenemoz yana            de      mirar                   a        ningunos\nneg have.1pl appetite comp see.inf                            dom      anyone\n‘We don’t have the desire to see anyone.’
6.7,554,07-chapter-6-morphology-and-morphosyntax.md,"6.1.1.1.2 Preposition for DO In both Balkan Romance and in some Macedonian dialects, the morphosyntax of marking a direct object is or can be achieved by the use of an ostensible","(6.7)       τον              έδωσα               το      βιβλίο\nhim.wk.acc give.pst.1sg              the.acc book.acc\n‘I gave him the book’ (cf. Standard (southern) Greek: του έδωσα ..., with gen του)"
6.8,556,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.1 Merger to Accusative Case Alone,(6.8)       a. μου       δίνετε         τα                        λεφτά?\nme.gen give.prs.2pl the.acc.pl                     money.acc.pl\n‘Are you giving the money to me?’
6.9,557,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.1 Merger to Accusative Case Alone,(6.9)        a. με        δίνετε         τα                       λεφτά?\nme.acc give.prs.2pl the.acc.pl                    money.acc.pl\n‘Are you giving the money to me?’\nb. δίνετε          τον      Πέτρο                    τα                λεφτά?\ngive.prs.2pl the.acc Peter.acc                    the.acc.pl        money.acc.pl\n‘Are you giving the money to Petros?’
6.10,558,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.1 Merger to Accusative Case Alone,(6.10)      τα          δε λυπὰ              κ[ά]στρα    ἔδωκεν ο           θε[ό]ς\nthe.acc.pl and remaining.acc.pl town.acc.pl gave.3sg the.nom.sg god.nom.sg\nφόβον\nfear.acc.sg\n‘And God gave (to) the remaining towns fear’
6.11,559,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.1 Merger to Accusative Case Alone,(6.11)          είπεν          το         λεοντάρ            τον     πάρδον          (Text III.13)\nsay.pst.3sg the.nom lion.nom                 the.acc cat.acc\n‘The lion said to the cat’
6.12,560,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.2 Prepositional Realization of Dative,(6.12)      a. [οὕτως γέγραπται] ...     κηρυχθῆναι ...     μετάνοιαν ... εἰς πάντα τὰ      ἔθνη\nthus write.3sg.pass proclaim.inf.pass repentance.acc to all.acc.pl the.acc.pl nations\n‘[It is thus written] repentance (is) to be announced to all nations’        (Luke 24: 47)\nb. ἐκηρύξαμεν            εἰς ὑμᾶς           τὸ    εὐαγγέλιον               τοῦ           θεοῦ\nproclaim.aor.1pl to you.pl.acc the.acc.sg gospel.acc.sg                the.gen.sg god.gen.sg\n‘The gospel of the lord is proclaimed to you’                          (1Thessalonians 2: 9)
6.13,560,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.2 Prepositional Realization of Dative,(6.13)      ἐσπέμπει         γράμματα       ἐς βασιλέα                  (Thuc. 1.137)\nsend.in.prs.3sg letter.acc.pl to king.acc.sg\n‘He sends a letter to the king’
6.14,561,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.2 Prepositional Realization of Dative,(6.14)       hunc ...      ad carnificem             dabo              (Plautus Captivi V.4.22)\nthis.acc.sg to executioner.acc.sg give.fut.1sg\n‘I’ll give this fellow to (into the hands of) the executioner.’
6.15,561,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.2 Prepositional Realization of Dative,(6.15)       a. El a      terminat de            povestit copiilor.\nhe has finished DESUP tell.sup child.def.dat.pl\n‘He finished telling stories to the children.’\nb. Ion      dă             mâncare          animalelor.
6.16,562,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.2 Prepositional Realization of Dative,(6.16)      dă-lă             la cǫ́ ń  di                 măncári\ngive.impv-to.them to dog.pl some               food\n‘Give the dogs some food!’
6.17,562,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.2 Prepositional Realization of Dative,"(6.17)      Ion dă        mâncare la animale.\nIon give.3sg food      to animal.acc.pl\n‘Ion feeds the animals.’ (lit., ‘Ion gives food to the-animals’)"
6.18,562,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.2 Prepositional Realization of Dative,"(6.18)      a. Să se         atingă             stricatului (Coresi, Tetraevanghelul)\ndms refl touch.sbjv.3sg depraved.def.dat\n‘to (put the) touch (to) the depraved’\nb. o         děde       el a      lucratori     (Coresi, Tetraevanghelul)\nit.acc gave.3sg he to worker.pl\n‘He gave it to the workers.’"
6.19,564,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.1.3.3 Other Developments with Accusatives and Datives,(6.19)      (man)       si ma(n)              duj     čhave\n(me.acc) is me.acc                two     children\n‘I have two children.’45
6.20,574,07-chapter-6-morphology-and-morphosyntax.md,"6.1.1.2.3 Functional Considerations: Indirect Object From a functional standpoint, a merger of dative and genitive cases presents some",(6.20)      ἀγόρασόν μου         τὸ           μέρος          τοῦ          ἐλεῶνος\nbuy.impv me.gen the.acc.sg part.acc.sg the.gen.sg olive.grove.gen.sg\n‘buy my part of the olive grove’ ~~> ‘buy the part to-my-benefit of the olive grove’
6.21,579,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.2.4.2 Other Means of Marking Possession,(6.21)       a. kniga-ta mi           ‘book-def to.me’ = ‘my book’\nb. xubava-ta mi kniga ‘beautiful-def to.me book’ = ‘my beautiful book’\nc. *xubava-ta kniga mi / *xubava mi kniga-ta
6.22,580,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.2.4.2 Other Means of Marking Possession,(6.22)      a. mâna mea ‘hand.f.sg.def my.f.sg’ = ‘my hand’\ncâinele său ‘dog.m.sg.def his.m.sg’ = ‘his dog’\nb. tac-su ‘father.m.sg.def his.m.sg’ = ‘his father’\nc. casa-mi ‘house.f.sg.def me.dat.wk = ‘house to-me’ = ‘my house’
6.23,580,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.2.4.2 Other Means of Marking Possession,(6.23)      a. ínima a mea ‘heart.f.sg.def to my.f.sg’ = ‘my heart’\nb. soácra-ta ‘mother.in.law.f.sg.def-your.f.sg’ = ‘your mother-in-law’\nc. cutsútlu-ts ‘knife.def-you.dat.wk’ = ‘knife to-you’ = ‘your knife’
6.24,580,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.2.4.2 Other Means of Marking Possession,"(6.24)      a. cartea-i ‘book.def-3sg.dat.wk = ‘his/her book’ (lit., ‘book-the to-him/her’)\nb. frumoasa-i carte ‘beautiful.def-3sg.dat.wk book’ = ‘his/her beautiful book’"
6.25,581,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.2.4.2 Other Means of Marking Possession,(6.25)       a. shoku im       ‘friend.nom.m.def my.nom.m’          ‘my friend’\nb. shokut tim ‘friend.dat.m.def my.dat.m’              ‘to my friend’\nc. shoqja ime ‘friend.nom.f.def my.nom.f               ‘my (female) friend’\nd. shoqjes sime ‘friend.dat.f.def my.dat.f             ‘to my (female) friend’\ne. vëllait të tij ‘brother.dat.m.def pc.dat.m.def his’ ‘to his brother’\nf. emri i saj     ‘name.nom.m.def pc.nom.m.def her’ ‘her name’\ng. emrave të tu ‘names.dat.m.def pc.dat.m.def your’ ‘to your names’\nh. vajza jonë     ‘girl.nom.f.def our.nom.f’           ‘our daughter’
6.26,583,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.2.4.3 Reflexive Possession,(6.26)       a. Direktorăt     dojde săs žena si                               (Blg)\ndirector.def came with wife refl.dat\nb. Direktorot dojde so svojata žena                               (Mac)\ndirector.def came with own.def wife\n‘The director came with his (own) wife’\n(6.27)       a. Direktorăt dojde săs žena mu                                   (Blg)\ndirector.def came with wife him.dat\nb. Direktorot dojde so       negovata žena                        (Mac)\ndirector.def came with his.def      wife\n‘The Director came with his wife’70
6.28,586,07-chapter-6-morphology-and-morphosyntax.md,6.1.1.2.4.4 Doubled Possession,(6.28)      Imam      svobodata v mojata si           strana da pravja kakvoto iskam\nhave.1sg freedom.def in my      refl.dat country dms do.1sg whatever want.1sg\n‘I have the freedom in my country to do whatever I want.’
