pdf_page	form	source
146	a₂	visual-text-xml
146	∗h	visual-text-xml
146	PIE∗é	visual-text-xml
146	h₁esm̥	visual-text-xml
146	∗ḗsm̥	visual-text-xml
146	∗ἤhą	visual-text-xml
146	ἦα	visual-text-xml
146	∗ḗsror	visual-text-xml
146	∗ḗsn̥	visual-text-xml
146	∗ἤhąτοι	visual-text-xml
146	∗hήhąτοι	visual-text-xml
146	ἥαται	visual-text-xml
146	εἵαται	visual-text-xml
146	∗dens-	visual-text-xml
146	Gāthā-Av	visual-text-xml
146	dīdaŋ́	visual-text-xml
146	hē	visual-text-xml
146	∗dn̥s-	visual-text-xml
146	∗δąh-	visual-text-xml
146	δέδαε	visual-text-xml
146	δαήμεναι	visual-text-xml
146	-sokʷ-yo-	visual-text-xml
146	∗hąhοκjο-	visual-text-xml
146	∗hąhοκjε-jε/ο-	visual-text-xml
146	ἀοσσɛ¯ν	visual-text-xml
146	∗s	visual-text-xml
146	∗dénsus	visual-text-xml
146	∗dn̥	visual-text-xml
146	séw-	visual-text-xml
146	dēnsus	visual-text-xml
146	sús	visual-text-xml
146	δασύς	visual-text-xml
146	δαυλ´ος	visual-text-xml
146	∗δąhυλ´ος	visual-text-xml
146	ἄσις	visual-text-xml
146	ásitas	visual-text-xml
146	ρα	visual-text-xml
146	αρ	visual-text-xml
147	∗H	visual-text-xml
147	κρατερ´ος	visual-text-xml
147	καρτερ´ος	visual-text-xml
147	κραδίη	visual-text-xml
147	καρδίᾱ—and	visual-text-xml
147	δαυλ´ος	visual-text-xml
147	∗s	visual-text-xml
147	δασύς	visual-text-xml
147	ἄσις	visual-text-xml
147	∗[ən	visual-text-xml
147	∗[nə	visual-text-xml
147	∗[nˌ	visual-text-xml
147	∗ą	visual-text-xml
147	∗h	visual-text-xml
147	∗isu-ǵʰesr-	visual-text-xml
147	´ṣuhastası	visual-text-xml
147	∗iswo-kʰesr̥	visual-text-xml
147	∗ἰhϝο-χεhαρ-jα	visual-text-xml
147	Ἄρτεμις	visual-text-xml
147	ῑ̓οχέαιρα	visual-text-xml
147	∗dʰérsus	visual-text-xml
147	∗dʰr̥	visual-text-xml
147	séw-	visual-text-xml
147	dadʰárṣa	visual-text-xml
147	sús	visual-text-xml
147	θρασύς	visual-text-xml
147	θαρσῡ́	visual-text-xml
147	νɛ¯ν	visual-text-xml
147	πράσον	visual-text-xml
147	θέρσος	visual-text-xml
147	θάρσος	visual-text-xml
147	∗tres-	visual-text-xml
147	τρɛ˜ν	visual-text-xml
147	trásati	visual-text-xml
147	∗tr̥	visual-text-xml
147	s-ró-	visual-text-xml
147	∗trahro-	visual-text-xml
147	∗τράhρων	visual-text-xml
147	τρήρων	visual-text-xml
147	∗l̥s	visual-text-xml
147	∗sl̥	visual-text-xml
147	αρ	visual-text-xml
148	∗jh	visual-text-xml
148	ι-diphthοng	visual-text-xml
148	∗tweys-	visual-text-xml
148	atviṣanta	visual-text-xml
148	∗twéys-e/o-	visual-text-xml
148	∗ʦϝέιhε/ο-	visual-text-xml
148	σείɛ¯ν	visual-text-xml
148	∗y	visual-text-xml
148	∗hy	visual-text-xml
148	∗h₁siéh₁t	visual-text-xml
148	∗esyēd	visual-text-xml
148	∗ἐhjη	visual-text-xml
148	εἴη	visual-text-xml
148	∗widúsih₂	visual-text-xml
148	vidúṣī	visual-text-xml
148	∗ϝιδύhjα	visual-text-xml
148	ἰδυῖα	visual-text-xml
148	∗músya	visual-text-xml
148	∗μύhjα	visual-text-xml
148	μυῖα	visual-text-xml
148	∗kónis	visual-text-xml
148	∗kénis-	visual-text-xml
148	∗konis-yé/ó-	visual-text-xml
148	∗κονιhjε/ο-	visual-text-xml
148	κονῑ́ɛ¯ν	visual-text-xml
148	ιι̯	visual-text-xml
148	∗nas-ye/o-	visual-text-xml
148	νε	visual-text-xml
148	ως´	visual-text-xml
148	νη´ος	visual-text-xml
148	νᾱϝ´	visual-text-xml
148	ος	visual-text-xml
148	∗ναhϝ´ος	visual-text-xml
148	∗nas-wó-	visual-text-xml
148	ναίɛ¯ν	visual-text-xml
148	∗aydós-yo-	visual-text-xml
148	αἰδως´	visual-text-xml
148	∗αἰδ´οh-jο-ς	visual-text-xml
148	αἰδοῖος	visual-text-xml
148	∗h	visual-text-xml
148	∗j	visual-text-xml
148	∗-syo	visual-text-xml
148	∗tósyo	visual-text-xml
148	tásya	visual-text-xml
148	∗τ´οhο	visual-text-xml
148	∗τ´οο	visual-text-xml
148	τõ	visual-text-xml
148	∗kʷésyo	visual-text-xml
148	Gāthā-Av	visual-text-xml
148	cahiiā	visual-text-xml
148	∗ʧʷέhο	visual-text-xml
148	τέο	visual-text-xml
148	τοῖο	visual-text-xml
148	-οιο	visual-text-xml
148	-οι	visual-text-xml
148	∗-οιο	visual-text-xml
148	∗sy	visual-text-xml
148	∗s+y	visual-text-xml
148	∗-osyo	visual-text-xml
148	∗-os+yo	visual-text-xml
149	∗H	visual-text-xml
149	∗hj	visual-text-xml
149	∗h	visual-text-xml
149	∗μύhα	visual-text-xml
149	∗μύhjα	visual-text-xml
149	∗-ᾰ	visual-text-xml
149	∗j	visual-text-xml
149	∗h-cluster	visual-text-xml
149	∗h₁esmi	visual-text-xml
149	∗esmi	visual-text-xml
149	∗ἐhμι	visual-text-xml
149	μι	visual-text-xml
149	ἐμμι	visual-text-xml
149	∗wésmn̥	visual-text-xml
149	vásma	visual-text-xml
149	∗ϝέhμą	visual-text-xml
149	εμα);῟	visual-text-xml
149	smé	visual-text-xml
149	∗ąhμέ	visual-text-xml
149	μέ	visual-text-xml
149	ἡμέας	visual-text-xml
149	∗ḗsh₂ar	visual-text-xml
149	ēshari	visual-text-xml
149	∗ḗsh₂ay	visual-text-xml
149	∗ἤhμαι	visual-text-xml
149	ἧμαι	visual-text-xml
149	∗ϝεhνυ-	visual-text-xml
149	καταείνυσαν	visual-text-xml
149	ει	visual-text-xml
150	∗h₁régʷes-	visual-text-xml
150	rájas-‘empty	visual-text-xml
150	∗ἐρεγʷεh-νο-´	visual-text-xml
150	ἐρεβεννος);´	visual-text-xml
150	∗ǵʰéslom	visual-text-xml
150	sa-hásram	visual-text-xml
150	∗ǵʰéslio-	visual-text-xml
150	∗χέhλιο-	visual-text-xml
150	χειλίων	visual-text-xml
150	ει	visual-text-xml
150	χέλλιας	visual-text-xml
150	∗ǵʰésr-³¹	visual-text-xml
150	ṣar	visual-text-xml
150	∗χεhρ-	visual-text-xml
150	χɛ	visual-text-xml
150	̄́ρ	visual-text-xml
150	∗tres-	visual-text-xml
150	τρɛ˜ν	visual-text-xml
150	trásati	visual-text-xml
150	∗tr	visual-text-xml
150	̥s-ró-	visual-text-xml
150	∗trahro-	visual-text-xml
150	∗τράhρων	visual-text-xml
150	τρήρων	visual-text-xml
150	∗´ıs	visual-text-xml
150	´ıṣus	visual-text-xml
150	∗iswós	visual-text-xml
150	∗ἰhϝος´	visual-text-xml
150	̄̓ος);´	visual-text-xml
150	∗ṓmsos³²	visual-text-xml
150	āntse	visual-text-xml
150	∗ὤμhος	visual-text-xml
150	ὦμος	visual-text-xml
150	∗ǵʰáns-	visual-text-xml
150	haṃsás	visual-text-xml
150	∗χάνh-	visual-text-xml
150	χήν	visual-text-xml
150	∗méh₁n	visual-text-xml
150	mēnsis	visual-text-xml
150	∗mēns-	visual-text-xml
150	∗μηνh-	visual-text-xml
150	μήν	visual-text-xml
150	∗(h₂)áns-	visual-text-xml
150	ānsa	visual-text-xml
150	∗(h₂)ansio-	visual-text-xml
150	éisi	visual-text-xml
150	∗ἀνhιο-	visual-text-xml
150	ἡνία	visual-text-xml
150	ἡνίαι	visual-text-xml
150	∗h	visual-text-xml
150	áwsos₂ˉ	visual-text-xml
150	usṓs₂	visual-text-xml
150	uṣá̄	visual-text-xml
150	∗ἀϝh	visual-text-xml
150	ως´	visual-text-xml
150	ἠως,´	visual-text-xml
150	ἕως	visual-text-xml
150	∗h₂áwsos	visual-text-xml
150	∗ὄϝhος	visual-text-xml
150	∗okʷ-	visual-text-xml
150	ος).῏	visual-text-xml
150	∗ls	visual-text-xml
150	∗s	visual-text-xml
150	∗órsos	visual-text-xml
150	ārras	visual-text-xml
150	∗)ὄρσος	visual-text-xml
150	ὀρσοπυ	visual-text-xml
150	̄́γιον	visual-text-xml
150	ὄρρος	visual-text-xml
150	∗dʰérsos	visual-text-xml
150	dadʰárṣa	visual-text-xml
150	θέρσος	visual-text-xml
150	θάρσος	visual-text-xml
150	∗h₁wers-	visual-text-xml
150	várṣati	visual-text-xml
150	ἐέρση	visual-text-xml
150	∗ters-	visual-text-xml
150	trˊṣyati̥	visual-text-xml
150	τέρσεσθαι	visual-text-xml
150	∗kʷels-	visual-text-xml
150	τέλσον	visual-text-xml
150	ἀρούρης	visual-text-xml
150	áṃsas	visual-text-xml
150	māṃsám	visual-text-xml
150	∗ms	visual-text-xml
151	∗H	visual-text-xml
151	∗rh	visual-text-xml
151	∗lh	visual-text-xml
151	∗rs	visual-text-xml
151	∗ls	visual-text-xml
151	∗s	visual-text-xml
151	∗h	visual-text-xml
151	∗órsos	visual-text-xml
151	∗orsáh₂	visual-text-xml
151	∗ὀρhά̄	visual-text-xml
151	ρή	visual-text-xml
151	ρά̄	visual-text-xml
151	∗r	visual-text-xml
151	∗h₁wers-	visual-text-xml
151	∗wors-éye/o-	visual-text-xml
151	varṣáyati	visual-text-xml
151	∗ϝορhέjε/ο-	visual-text-xml
151	ρɛ˜ν	visual-text-xml
151	∗h-copying	visual-text-xml
151	∗w	visual-text-xml
151	∗(h₂)áns-	visual-text-xml
151	ānsa	visual-text-xml
151	∗(h₂)ansio-	visual-text-xml
151	∗ἀνhιο-	visual-text-xml
151	∗hανhιο-	visual-text-xml
151	ἡνία	visual-text-xml
151	ἡνίαι	visual-text-xml
151	∗h₂áwsosˉ	visual-text-xml
151	∗h₂usṓs	visual-text-xml
151	uṣá	visual-text-xml
151	∗ἀϝh	visual-text-xml
151	ως´	visual-text-xml
151	∗hαϝh	visual-text-xml
151	ἠως,´	visual-text-xml
151	ἕως	visual-text-xml
151	smé	visual-text-xml
151	∗ąhμέ	visual-text-xml
151	∗hąhμέ	visual-text-xml
151	μέ	visual-text-xml
151	ἡμέας	visual-text-xml
151	∗ḗsh₂ar	visual-text-xml
151	ēshari	visual-text-xml
151	∗ḗsh₂ay	visual-text-xml
151	∗ἤhμαι	visual-text-xml
151	∗hήhμαι	visual-text-xml
151	ἧμαι	visual-text-xml
152	∗ḗsror	visual-text-xml
152	∗ḗsn̥	visual-text-xml
152	∗ἤhąτοι	visual-text-xml
152	∗hήhąτοι	visual-text-xml
152	ἥαται	visual-text-xml
152	εἵαται	visual-text-xml
152	∗éws-e/o-	visual-text-xml
152	óṣati	visual-text-xml
152	∗ἔϝh-ε/ο-	visual-text-xml
152	∗hέϝh-ε/ο-	visual-text-xml
152	εὕɛ¯ν	visual-text-xml
152	ἀφ-εύɛ¯ν	visual-text-xml
152	∗wésmn̥	visual-text-xml
152	vásma	visual-text-xml
152	∗ϝέhμą	visual-text-xml
152	∗hϝέhμą	visual-text-xml
152	῟εμα	visual-text-xml
152	πετο	visual-text-xml
152	στήκɛ̄́	visual-text-xml
152	∗hee-	visual-text-xml
152	∗hehe-	visual-text-xml
152	∗e-he-	visual-text-xml
152	∗ár-smn̥	visual-text-xml
152	ἀραρɛ˜ν	visual-text-xml
152	ἄρμενος	visual-text-xml
152	ἄρμενα	visual-text-xml
152	∗ἄρhμą	visual-text-xml
152	∗hάρhμą	visual-text-xml
152	ἅρμα	visual-text-xml
152	∗ár-mn̥	visual-text-xml
152	∗-meno-	visual-text-xml
152	∗-s-	visual-text-xml
152	ἥλιος	visual-text-xml
152	ἠέλιος	visual-text-xml
152	ἠως,´	visual-text-xml
152	Ἄρτεμις	visual-text-xml
152	ῑ̓	visual-text-xml
152	οχέαιρα	visual-text-xml
152	∗ihwo-	visual-text-xml
152	ἀϋτμή	visual-text-xml
152	sēoþan	visual-text-xml
152	∗h₂sewt-	visual-text-xml
152	ἔαρ	visual-text-xml
152	ēshar	visual-text-xml
152	ἤμορος	visual-text-xml
152	ἠϊκαν´ος	visual-text-xml
152	ἐστι	visual-text-xml
152	ὦμος	visual-text-xml
152	ρᾱ́	visual-text-xml
152	ρɛ˜ν	visual-text-xml
152	ρανος´	visual-text-xml
152	ὦνος	visual-text-xml
152	∗wṓsnos	visual-text-xml
153	∗H	visual-text-xml
153	ῑ̓	visual-text-xml
153	ος	visual-text-xml
153	∗ϝῑh´ος	visual-text-xml
153	αὔριον	visual-text-xml
153	∗h₂awsr-	visual-text-xml
153	ἆμαρ	visual-text-xml
153	∗h₁ésu-	visual-text-xml
153	∗h₁su-	visual-text-xml
153	ἐΰς	visual-text-xml
153	εὐ-	visual-text-xml
153	∗wésr̥	visual-text-xml
153	ἔαρ	visual-text-xml
153	∗h	visual-text-xml
153	∗h-clusters	visual-text-xml
153	∗h’s	visual-text-xml
153	πετο	visual-text-xml
153	ἥαται	visual-text-xml
153	ἡνία	visual-text-xml
153	εὕν	visual-text-xml
153	∗h—whose	visual-text-xml
153	∗w-	visual-text-xml
153	∗y-	visual-text-xml
153	ζɛ˜ν	visual-text-xml
153	∗ʤέh-ε/ο-	visual-text-xml
153	∗yés-e/o-	visual-text-xml
153	ωνη´	visual-text-xml
153	∗ʤ	visual-text-xml
153	´ωhνᾱ	visual-text-xml
153	ζυμη	visual-text-xml
153	∗ʤῡ́	visual-text-xml
153	hμᾱ	visual-text-xml
153	οἷμος	visual-text-xml
153	οἶμος	visual-text-xml
153	φροίμιον	visual-text-xml
153	προοίμιον	visual-text-xml
153	οἴμη	visual-text-xml
153	∗óy-smo-	visual-text-xml
153	οι	visual-text-xml
153	∗ϝ	visual-text-xml
154	∗h	visual-text-xml
154	∗hR-	visual-text-xml
154	∗Rh-clusters	visual-text-xml
154	∗RR-clusters	visual-text-xml
154	a-ke-ra₂-te	visual-text-xml
154	∗ἀγέρραντες	visual-text-xml
154	ἅρμα	visual-text-xml
154	a₂-/ha-/	visual-text-xml
154	∗-s-	visual-text-xml
154	∗h-	visual-text-xml
154	ἀρ-	visual-text-xml
154	μν	visual-text-xml
154	βάν	visual-text-xml
154	∗-énd	visual-text-xml
154	βάντες	visual-text-xml
154	gʷh₂-ónt-es	visual-text-xml
154	‘βοντες’´	visual-text-xml
154	βαντ-	visual-text-xml
154	gʷh₂-n	visual-text-xml
154	-η-	visual-text-xml
154	μίγεν	visual-text-xml
154	μιγέντες	visual-text-xml
154	∗-éh₁-	visual-text-xml
154	∗-éh₁n	visual-text-xml
154	∗-énC-	visual-text-xml
154	πάντες	visual-text-xml
154	∗-VHn	visual-text-xml
154	∗-V¯	visual-text-xml
154	wʸēntos	visual-text-xml
154	∗h₂wéh₁n	visual-text-xml
154	∗páh₂n	visual-text-xml
154	πτέρνη	visual-text-xml
154	̄́rṣṇis	visual-text-xml
155	∗H	visual-text-xml
155	-οις	visual-text-xml
155	∗mḗh₁n̥	visual-text-xml
155	∗méh₁n̥	visual-text-xml
155	mēnsis	visual-text-xml
155	∗mēns-	visual-text-xml
155	∗mēnsós	visual-text-xml
155	∗mēnhós	visual-text-xml
155	μῆννος	visual-text-xml
155	μην´ος	visual-text-xml
155	∗mḗns	visual-text-xml
155	∗μένς	visual-text-xml
155	μείς	visual-text-xml
155	μɛ̄́	visual-text-xml
155	∗snéh₁wr̥	visual-text-xml
155	snāuuarə	visual-text-xml
155	ṣñor	visual-text-xml
155	∗snḗwr̥	visual-text-xml
155	∗snḗwrom	visual-text-xml
155	νε˜υρον	visual-text-xml
155	∗-tˉod	visual-text-xml
155	∗/-t-ˉo-t/	visual-text-xml
155	∗-ntˉond	visual-text-xml
155	∗-ntond	visual-text-xml
155	-ντον	visual-text-xml
155	∗μεσ-ᾱμρ-ίᾱ	visual-text-xml
155	μεσαμβρίη	visual-text-xml
155	ἦμαρ	visual-text-xml
155	∗γʷασιλήϝς	visual-text-xml
155	βασιλεύς	visual-text-xml
155	∗dyḗws	visual-text-xml
155	dyáus	visual-text-xml
155	Ζεύς	visual-text-xml
155	gʷṓws	visual-text-xml
155	gáus	visual-text-xml
155	βο˜υς	visual-text-xml
155	∗dyḗm	visual-text-xml
155	gʷṓm	visual-text-xml
155	Szemerényi	visual-text-xml
155	∗deı̯-	visual-text-xml
155	gu̯óu̯	visual-text-xml
155	∗Rh	visual-text-xml
155	ὦμος	visual-text-xml
155	μν	visual-text-xml
155	πλήμνη	visual-text-xml
155	κρημνος´	visual-text-xml
155	∗-d	visual-text-xml
155	∗-t	visual-text-xml
155	∗tód	visual-text-xml
155	tát	visual-text-xml
155	το;´	visual-text-xml
155	∗ályod	visual-text-xml
155	aλad	visual-text-xml
155	ἄλλο	visual-text-xml
155	∗kʷ´dı	visual-text-xml
155	τί	visual-text-xml
156	∗mélid	visual-text-xml
156	μέλι	visual-text-xml
156	∗bʰéroyd	visual-text-xml
156	bʰáret	visual-text-xml
156	φέροι	visual-text-xml
156	∗bʰéretˉod	visual-text-xml
156	bʰáratāt	visual-text-xml
156	φερέτω	visual-text-xml
156	∗é	visual-text-xml
156	bʰered	visual-text-xml
156	ábʰarat	visual-text-xml
156	ἔφερε	visual-text-xml
156	bʰerond	visual-text-xml
156	ἔφερον	visual-text-xml
156	stah₂t	visual-text-xml
156	ástʰāt	visual-text-xml
156	ἔστᾱ	visual-text-xml
156	ἔστη	visual-text-xml
156	h₁est	visual-text-xml
156	ἦς	visual-text-xml
156	∗-nd	visual-text-xml
156	∗-d	visual-text-xml
156	ὄττι	visual-text-xml
156	ὅτι	visual-text-xml
156	-αν	visual-text-xml
156	∗-αδ	visual-text-xml
156	∗-ατ	visual-text-xml
156	h₂aǵt	visual-text-xml
156	h₂eg̑	visual-text-xml
156	γάλα	visual-text-xml
156	∗γάλακτ	visual-text-xml
156	γάλακτος	visual-text-xml
156	ἄνα	visual-text-xml
156	∗ϝάνακτ	visual-text-xml
156	ἄνακτος	visual-text-xml
156	∗s-	visual-text-xml
156	∗h-	visual-text-xml
156	∗h	visual-text-xml
156	∗bʰāǵʰu-	visual-text-xml
156	bāhús	visual-text-xml
156	∗φᾱ́	visual-text-xml
156	χυς	visual-text-xml
156	πᾶχυς	visual-text-xml
156	πῆχυς	visual-text-xml
157	∗H	visual-text-xml
157	∗bʰendʰ-	visual-text-xml
157	bandʰ-	visual-text-xml
157	∗φενθ-	visual-text-xml
157	πενθ-	visual-text-xml
157	πενθερος´	visual-text-xml
157	bándʰus	visual-text-xml
157	∗bʰudʰ-	visual-text-xml
157	budʰnás	visual-text-xml
157	∗φυθ-	visual-text-xml
157	πυθ-	visual-text-xml
157	πυθμήν	visual-text-xml
157	gʷʰedʰ-	visual-text-xml
157	jaδiieiti	visual-text-xml
157	gʷʰódʰos	visual-text-xml
157	∗χʷοθος´	visual-text-xml
157	π´οθος	visual-text-xml
157	∗dʰeyǵʰ-	visual-text-xml
157	déhmi	visual-text-xml
157	∗dʰóyǵʰos	visual-text-xml
157	∗dʰéyǵʰos	visual-text-xml
157	∗θοῖχος	visual-text-xml
157	∗θεῖχος	visual-text-xml
157	τοῖχος	visual-text-xml
157	τεῖχος	visual-text-xml
157	dehῑ́	visual-text-xml
157	∗dʰegʷʰ-	visual-text-xml
157	dáhati	visual-text-xml
157	∗θεχʷ-	visual-text-xml
157	τεφ-	visual-text-xml
157	τέφρᾱ	visual-text-xml
157	gʰebʰal-	visual-text-xml
157	´spāl	visual-text-xml
157	∗χεφαλ-	visual-text-xml
157	κεφαλή	visual-text-xml
157	sengʷʰ-	visual-text-xml
157	∗sóngʷʰos	visual-text-xml
157	songʷʰáh₂	visual-text-xml
157	∗hονχʷᾱ́	visual-text-xml
157	ὀμφή	visual-text-xml
157	∗sámh₂dʰos	visual-text-xml
157	∗hάμαθος	visual-text-xml
157	ἄμαθος	visual-text-xml
157	∗sweh₁-	visual-text-xml
157	suēscere	visual-text-xml
157	∗swēdʰ-	visual-text-xml
157	∗hϝήθος	visual-text-xml
157	ἦθος	visual-text-xml
157	∗seh₁-	visual-text-xml
157	∗sēdʰ-	visual-text-xml
157	∗hηθμ´ος	visual-text-xml
157	ἠθμ´ος	visual-text-xml
157	∗stembʰH-	visual-text-xml
157	stambʰi-	visual-text-xml
157	∗στέμφος	visual-text-xml
157	∗hą-στεμφής	visual-text-xml
157	ἀστεμφής	visual-text-xml
157	∗hą-	visual-text-xml
157	δελφʋ́̄	visual-text-xml
157	∗hα-δελφεϝ-ος´	visual-text-xml
157	ἀδελφε´ος	visual-text-xml
157	ἀδελφ´ος	visual-text-xml
157	λέχος	visual-text-xml
157	∗hά-λοχος	visual-text-xml
157	ἄλοχος	visual-text-xml
157	κέλευθος	visual-text-xml
157	∗hα-κ´ολουθος	visual-text-xml
157	ἀκ´ολουθος	visual-text-xml
157	σπέρχεσθαι	visual-text-xml
157	∗σπέρχος	visual-text-xml
157	∗hα-σπερχές	visual-text-xml
157	ἀσπερχές	visual-text-xml
157	∗sed-	visual-text-xml
157	∗sédos	visual-text-xml
157	sádas	visual-text-xml
157	ἕδος	visual-text-xml
157	∗hέδ-εθλον	visual-text-xml
157	γένε-θλον	visual-text-xml
157	ἔδεθλον	visual-text-xml
157	∗hέχɛ¯ν	visual-text-xml
157	χɛ̄́	visual-text-xml
157	∗hεχε-χɛ¯ρ-ίᾱ	visual-text-xml
157	ἐκεχɛ¯ρίᾱ	visual-text-xml
158	∗seǵʰ-	visual-text-xml
158	sáhate	visual-text-xml
158	∗hεχ-ε/ο-	visual-text-xml
158	ἔχɛ¯ν	visual-text-xml
158	σχɛ˜ν	visual-text-xml
158	∗seǵʰ-se/o-	visual-text-xml
158	ἕξɛ¯ν	visual-text-xml
158	∗dʰregʰ-	visual-text-xml
158	∗dʰrogʰós	visual-text-xml
158	τροχ´ος	visual-text-xml
158	∗θρεχ-ε/ο-	visual-text-xml
158	τρέχɛ¯ν	visual-text-xml
158	∗θρεχ-σε/ο-	visual-text-xml
158	ἀπο)θρέξεσθαι	visual-text-xml
158	∗dʰrebʰ-	visual-text-xml
158	∗θρεφ-ε/ο-	visual-text-xml
158	τρέφɛ¯ν	visual-text-xml
158	∗θρεφ-σ-	visual-text-xml
158	θρέψαι	visual-text-xml
158	∗dʰrah₂gʰ-	visual-text-xml
158	∗θρᾱχ-jε/ο-	visual-text-xml
158	θρᾱ́	visual-text-xml
158	ττɛ¯ν	visual-text-xml
158	∗θε-θρᾱχ-	visual-text-xml
158	τετρᾱχ-	visual-text-xml
158	τετρήχει	visual-text-xml
158	∗dʰuh₂-	visual-text-xml
158	∗dʰuh₂mós	visual-text-xml
158	dʰ	visual-text-xml
158	umásˉ	visual-text-xml
158	θῡμ´ος	visual-text-xml
158	∗θῡφ-	visual-text-xml
158	∗ἐπι-θῡφ-	visual-text-xml
158	ε/ο-	visual-text-xml
158	ἐπιτʋ̄́	visual-text-xml
158	φεσθαι	visual-text-xml
158	∗ἐπι-θε-θῡφ-μένο-	visual-text-xml
